,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
793,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,Aromas of ripe orchard fruit and citrus zest carry on to the lively palate along with a hint of ginger. Crisp acidity and small continuous bubbles provide a fresh elegant backdrop.,Extra Dry,Dalla Terra Winery Direct,Adami NV Extra Dry  (Valdobbiadene Prosecco Superiore),$18, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Adami
794,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeysuckle and white stone-fruit aromas waft out of the glass. On the bright, creamy palate, a lemon drop note underscores yellow apple and pear alongside vibrant acidity.",Millesimato Cuvée Tenuta Val de Brun Extra Dry,Prestige Beverage Group,Astoria 2016 Millesimato Cuvée Tenuta Val de Brun Extra Dry  (Valdobbiadene Prosecco Superiore),$20, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Astoria
795,11.5%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Fragrant spring flower, citrus blossom and orchard fruit aromas leap from the glass. The slightly off-dry tangy palate presents ripe green apple, white peach and a juicy note of candied lemon drop offset by crisp acidity and a lively perlage.",Extra Dry,Gonzalez Byass USA,Masottina NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),$22, Veneto,88,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Masottina
796,11%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Spring wild flower and green apple aromas lead the nose. The apple note follows over to the racy palate, joining white peach and citrus peel. Brisk acidity and a vivacious perlage offset the fruity flavors.",Brut,Oliver McCrum Wines,Sorelle Bronca NV Brut  (Valdobbiadene Prosecco),$19, Veneto,88,Valdobbiadene Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Sorelle Bronca
797,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Delicate aromas of white spring blossom and white stone fruit rise from the glass. On the vibrant palate, a hint of almond adds interest to yellow pear and a citrus zest note. It closes crisp and clean.",,Selected Estates of Europe Ltd,Canevel 2016  Valdobbiadene Prosecco Superiore,$16, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Canevel
798,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Made without added sulfites and with no dosage, this opens on aromas of acacia and honey that lead to the lean palate, along with yellow apple and citrus zest. Racy acidity provides the backbone while a hazelnut note claims the finish.",Noso Dosaggio Zero,Wilson Daniels Ltd,Bisol 2014 Noso Dosaggio Zero  (Valdobbiadene Prosecco Superiore),$45, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2014,Bisol
799,N/A,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Floral scents of honeysuckle meld with fruity aromas of white stone fruit and citrus. Mirroring the nose, the vibrant palate evokes green apple, candied lemon drop and a hint of almond alongside a persistent perlage. Bright acidity gives the flavors a nice lift.",Colbelo Extra Dry,Prestige Wine Imports Corp,Merotto NV Colbelo Extra Dry  (Valdobbiadene Prosecco Superiore),$17, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Merotto
800,11.5%,"Valdobbiadene Superiore di Cartizze, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of honeysuckle and exotic fruit lead the way. The aromas flow over to the rather sweet supple palate along with mature white peach, candied lemon peel and a confectionery note. A soft mousse backs up the rich flavors.",Dry,Regal Wine Imports Inc,Col Vetoraz 2016 Dry  (Valdobbiadene Superiore di Cartizze),$43, Veneto,88,Valdobbiadene Superiore di Cartizze,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Col Vetoraz
801,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of ripe white stone fruit and a whiff of toasted nut lift out of the glass. Mirroring the nose, the lively foaming palate doles out white peach, pear, glazed almond and citrus zest. Bright acidity lifts the rich flavors.",Stefany Extra Dry,"Natural Merchants, Inc",Pizzolato NV Stefany Extra Dry  (Prosecco),$15, Veneto,88,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Pizzolato
802,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Delicately scented, this inviting sparkler offers light aromas of white and yellow stone fruit along with a whiff of bread crust. The creamy, slightly sweet palate tastes of white peach, candied citrus peel and ripe apple set against a soft, frothy mousse. Bright acidity refreshes the rich flavors while a glazed-almond note graces the close.",Cuvée Oris Dry,Folio Fine Wine Partners,Villa Sandi NV Cuvée Oris Dry  (Valdobbiadene Prosecco Superiore),$21, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Villa Sandi
803,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"This opens with delicate aromas of white flower and orchard fruit. The silky, slightly sweet palate offers ripe yellow peach, green apple and a candied note of glazed tangerine slice. Tangy acidity and a soft mousse provide backup.",Rive di Vidor Tittoni Dry,La Tordera USA,La Tordera 2016 Rive di Vidor Tittoni Dry  (Valdobbiadene Prosecco Superiore),$23, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,La Tordera
804,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Heady aromas of honeysuckle, white peach and green apple carry through to the vibrant palate along with lemon zest. It boasts crisp acidity and a lively perlage that lead to a dry refreshing close.",Single Frementation,Ethica Wines,Le Contesse NV Single Frementation  (Prosecco),$15, Veneto,88,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Le Contesse
805,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeycomb, spring flower and citrus-zest aromas guide the nose while the bright polished palate offers sweet white peach, soft apple and candied lemon drop. A creamy perlage provides the soft easy-drinking texture.",Extra Dry,Noble Wines,Althéa NV Extra Dry  (Valdobbiadene Prosecco Superiore),$18, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Althéa
806,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of white spring flower and orchard fruit waft out of the glass. On the slightly off-dry palate, crisp acidity brightens white peach, green apple and candied citrus drop, all backed by a continuous perlage.",Rive di Soligo Mas de Fer Extra Dry,Siena Imports,Andreola 2016 Rive di Soligo Mas de Fer Extra Dry  (Valdobbiadene Prosecco Superiore),$21, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Andreola
807,11.5%,"Valdobbiadene Superiore di Cartizze, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of white peach, banana, yellow apple and candied lemon peel carry over to the creamy, rather sweet palate along with a confectionery note. Fresh acidity lifts the rich flavors while a hint of almond gives it a slightly bitter finish.",Arzanà Dry,Prestige Beverage Group,Astoria NV Arzanà Dry  (Valdobbiadene Superiore di Cartizze),$29, Veneto,88,Valdobbiadene Superiore di Cartizze,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Astoria
808,11%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of orange peel, ripe stone fruit and a leesy whiff of yeast lead the nose. Refermented in the bottle, the semisparkling palate offers yellow apple, citrus and a drop of acacia honey alongside bright acidity. It finishes dry and crisp.",Sul Lievito,Dalla Terra Winery Direct,Adami 2016 Sul Lievito  (Valdobbiadene Prosecco),$18, Veneto,88,Valdobbiadene Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Adami
809,12.6%,"Suisun Valley, North Coast, California, US",750 ml,Sparkling, US,12/1/2017,"This crisp, dry and elegant wine is light-bodied, with delicate bread dough and flower aromas, citrus flavors and gentle effervescence. It's smooth, clean and delicious.",Capp-Inn Ranch Pétillant Naturel,,Onward 2016 Capp-Inn Ranch Pétillant Naturel Malvasia Bianca (Suisun Valley),$24, California,88, North Coast,Jim Gordon,@gordone_cellars,Suisun Valley,Not rated yet [Add Your Review],"Malvasia Bianca, Italian White",2016,Onward
810,10.5%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,Delicate aromas of ripe orchard fruit and bread dough carry over to the dry but lightly effervescent palate along with Anjou pear and citrus. Crisp acidity gives it a clean finish.,Gaiante,The Sorting Table,Borgoluce NV Gaiante  (Valdobbiadene Prosecco),$24, Veneto,88,Valdobbiadene Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Borgoluce
811,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Fragrant and refreshing, this opens with heady scents of white spring flower, white stone fruit and a whiff of crushed herb. The bright palate doles out ripe yellow apple, acacia and a hint of almond alongside fresh acidity.",Ius Naturae Organic Brut,Wine Warehouse Imports,Bortomiol 2016 Ius Naturae Organic Brut  (Valdobbiadene Prosecco Superiore),$22, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Bortomiol
812,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Acacia, beeswax and ripe orchard-fruit aromas lead the nose. On the palate, a foaming mousse backs up apple, white peach and candied lemon drop while bright acidity lifts the creamy flavors.",Molera Extra Dry,Wilson Daniels Ltd,Bisol NV Molera Extra Dry  (Valdobbiadene Prosecco Superiore),$21, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Bisol
813,11.5%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Creamy and refined, this offers aromas of fragrant wild flower, spring blossom and white stone fruit. The silky palate doles out white peach, yellow apple and candied lemon drop alongside a foaming mousse and fresh acidity.",Alnè Extra Dry,La Tordera USA,La Tordera 2016 Alnè Extra Dry  (Prosecco Treviso),$16, Veneto,88,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,La Tordera
814,13%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,12/1/2017,"Subdued aromas of ripe orchard fruit and pressed yellow flower slowly take shape on this. The big soft palate shows ripe apricot, candied lemon drop and a buttery note.",Vigneti di Foscarino,Dalla Terra Winery Direct,Inama 2015 Vigneti di Foscarino  (Soave Classico),N/A, Veneto,88,Soave Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Garganega, Italian White",2015,Inama
815,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Spring flower, pear and citrus aromas lead the way on this vibrant sparkler. The fruity scents carry over to the linear racy palate along with a hint of yellow apple and crisp acidity.",Strada di Guia 109 Brut,Total Wine & More,Foss Marai NV Strada di Guia 109 Brut  (Valdobbiadene Prosecco Superiore),$25, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Foss Marai
816,11%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of spring blossom, pear and a whiff of bread crust eventually emerge on this delicately scented wine. Crisp and clean, the effervescent palate evokes ripe yellow apple, white peach and a citrus note alongside vibrant acidity. Elegant, continuous bubbles dance through to the dry finish.",Brut,The Triton Collection,Giol 2016 Brut  (Prosecco Treviso),$17, Veneto,88,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Giol
817,11%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of wisteria, wild flower and citrus lead the way while the dry refreshing palate doles out yellow apple, Bartlett pear and lemon peel. It has a lively perlage while crisp gives it clean, bright finish.",Brut,Gonzalez Byass USA,Masottina NV Brut  (Prosecco Treviso),$15, Veneto,88,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Masottina
818,14%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,12/1/2017,"This opens with aromas of toasted oak, citrus peel and a whiff of chopped dill. The aromas carry over to the round full-bodied palate along with yellow apple and a hint of ginger while a saline note lifts the close.",Soluna,Angelini Wine,Livon 2015 Soluna Malvasia (Collio),$35, Northeastern Italy,88,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Malvasia, Italian White",2015,Livon
819,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Hawthorn, peach blossom and exotic fruit aromas take center stage. The rich vibrant palate doles out banana, melon, white peach and candied lemon drop. A foaming mousse provides softness while bright acidity refreshes the finish.",Giustino B Extra Dry,WinesU,Ruggeri & C. 2016 Giustino B Extra Dry  (Valdobbiadene Prosecco Superiore),$33, Veneto,88,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Ruggeri & C.
820,11.5%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Refreshing, fun and refined, this crowd-pleasing sparkler offers ripe Bartlett pear, green apple and a hint of nectarine drop. Crisp acidity and a lively perlage give it a vibrant edge.",Brut,Indigenous Selections,BiancaVigna NV Brut  (Prosecco),$15, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,BiancaVigna
821,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of bread crust and lime follow over to the lean bone-dry palate along with a suggestion of pear. It's lightly sparkling and crisp, with some brisk acidity.",Col Fondo,Ethica Wines,De Stefani 2016 Col Fondo  (Prosecco),$22, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,De Stefani
822,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Lively and fresh, this off-dry wine doles out ripe green apple, candied lemon slice and peach flavors alongside a frothy mousse. Bright acidity lifts the rich flavors.",1607 Extra Dry,Saranty Imports,Albino Armani NV 1607 Extra Dry  (Prosecco),$17, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Albino Armani
823,11.5%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of pring flower, gold apple and Anjou pear lead into the crisp refreshing palate along with a hint of nectarine. Tart acidity gives it a bright, juicy finish.",Brut,Vivino,Ornella Molon NV Brut  (Prosecco Treviso),$18, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Ornella Molon
824,13.5%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,12/1/2017,"Deep-amber colored, this orange wine has aromas of sunbaked earth, brimstone, overripe orange zest and pressed wild flower. The lean but lively palate offers dried nectarine slices, toasted almond and a hint of dried apricot alongside bright acidity. A salty note closes the finish. While lovers of orange wine might embrace this, it's definitely not for everyone.",Natural Art,Vignaioli Selection,Miklus 2011 Natural Art Ribolla Gialla (Delle Venezie),$45, Northeastern Italy,87,Delle Venezie,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Ribolla Gialla, Italian White",2011,Miklus
825,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,This invigorating sparkler opens with heady aromas of white peach and spring wild flower while the enjoyable palate offers green apple and candied lemon drop. Tangy acidity gives it a crisp finish.,San Boldo Brut,Ideal Wine and Spirits,Marsuret NV San Boldo Brut  (Valdobbiadene Prosecco Superiore),$19, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Marsuret
826,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeysuckle and tropical fruit aromas lead the nose while the vivacious palate offers honeydew melon, white peach and pineapple. Crisp acidity and a lively perlage invigorate the finish.",Rive di Colbertaldo,Banfi Vintners,Maschio dei Cavalieri 2016 Rive di Colbertaldo  (Valdobbiadene Prosecco Superiore),$20, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Maschio dei Cavalieri
827,11%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,Pretty scents of white spring flower and orchard fruit rise from the glass. The off-dry refreshing palate offers sweet white peach and candied citrus peel alongside bright acidity and a soft mousse.,Extra Dry,Gonzalez Byass USA,Masottina NV Extra Dry  (Prosecco Treviso),$15, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Masottina
828,11.5%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Floral aromas of wisteria and jasmine mingle with ripe orchard fruit. On the palate, bright acidity lifts white peach, ripe pear and candied lemon drop. A silky mousse adds softness.",Extra Dry,Novovino Wine Company,Spagnol NV Extra Dry  (Prosecco Treviso),$14, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Spagnol
829,11%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of fragrant spring flower, white peach and a whiff of banana take center stage. Reflecting the nose, the bright palate offers golden apple and hint of candied citrus drop alongside fresh acidity.",Brut,Ethica Wines,De Stefani 2016 Brut  (Conegliano Valdobbiadene Prosecco Superiore),$24, Veneto,87,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,De Stefani
830,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeysuckle and exotic fruit aromas leap from the glass while the somewhat sweet palate offers banana, white peach and a confectionery note of candied lemon slice. It's easygoing, with a frothy mousse.",Dry,Regal Wine Imports Inc,Col Vetoraz 2016 Dry  (Valdobbiadene Prosecco Superiore),$17, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Col Vetoraz
831,11%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of yellow apple and a yeasty whiff of bread crust lead the nose on this lightly sparkling, bottle-fermented wine. The aromas carry over to the crisp straightforward palate along with lime, a hint of almond and racy acidity.",Col Fondo,Panebianco,Drusian NV Col Fondo  (Prosecco Treviso),$14, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Drusian
832,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"This opens with aromas of ripe orchard fruit and pressed acacia flower. Made with organically grown grapes, the off-dry palate shows candied nectarine drop and mature yellow apple alongside bright acidity.",Prestige Organic Extra Dry,Mionetto USA,Mionetto NV Prestige Organic Extra Dry  (Prosecco),$16, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Mionetto
833,N/A,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of beeswax, pressed flower and yellow stone fruit take center stage. The off-dry silky palate doles out mature pear, yellow apple and candied nectarine zest framed in a soft mousse. It closes on a pleasantly bitter note.",Sgàjo Extra Dry,Chartrand Imports,Perlage NV Sgàjo Extra Dry  (Prosecco Treviso),$15, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Perlage
834,N/A,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Scents of yellow stone fruit and white spring flower mingle in the glass. The vibrant palate offers crisp apple, yellow peach and citrus drop framed in firm acidity and a lively perlage.",Dry,Prestige Beverage Group,Astoria NV Dry  (Valdobbiadene Prosecco Superiore),$17, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Astoria
835,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"White spring flower and apple aromas lift out of the glass. On the palate, bracing acidity and brisk bubbles offset ripe pear and a hint of thyme.",Brut,Noble Wines,Althéa 2016 Brut  (Valdobbiadene Prosecco Superiore),$18, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Althéa
836,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of ripe pear, yellow apple and a hint of almond follow over to the linear bone-dry palate. It's exceedingly fresh, with brisk acidity and a vigorous perlage.",Rive di Col San Martino Brut 26° Primo,Siena Imports,Andreola 2016 Rive di Col San Martino Brut 26° Primo  (Valdobbiadene Prosecco Superiore),$22, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Andreola
837,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"This soft sparkler offers sensations of green apple, white peach and a hint of lemon drop. Bright acidity gives it a refreshing finish.",Brut,The Sorting Table,Borgoluce NV Brut  (Valdobbiadene Prosecco Superiore),$22, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Borgoluce
838,11.5%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Bright and crisp, this bright sparkler has aromas of lime and apple that follow through to the lively palate. Vibrant acidity gives it a refreshing finish.",San Fermo Brut,Vision Wine & Spirits,Bellenda 2016 San Fermo Brut  (Conegliano Valdobbiadene Prosecco Superiore),$20, Veneto,87,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Bellenda
839,11%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Pressed acacia flower, orchard fruit and yeasty bread-dough aromas waft out of the glass. On the lean racy palate, tangy acidity underscores yellow apple, tangerine and bitter almond before a crisp close.",Cosmo E' Col Fondo,Vision Wine & Spirits,Bellenda NV Cosmo E' Col Fondo  (Conegliano Valdobbiadene Prosecco Superiore),$20, Veneto,87,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Bellenda
840,11.5%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeysuckle and orchard-fruit aromas lead the nose while the bright enjoyable palate offers ripe pear, green apple and candied citrus peel. It's easygoing, with fresh acidity and soft continuous bubbles.",Brut,M&M Wine Import,Tasi 2016 Brut  (Prosecco),$22, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,Tasi
841,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,12/1/2017,"Deeply gold-colored, this opens with aromas of oak, bread crust and toasted nut. The scents carry over to the lean palate along with hints of overripe orange peel, a suggestion of dried apricot and a dollop of vanilla. Drink now to capture the remaining fruit and freshness.",,Vignaioli Selection,Miklus 2014 Malvasia (Collio),$40, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Malvasia, Italian White",2014,Miklus
842,11.5%,"Prosecco Treviso, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas and flavors of green apple, pear and a hint of citrus drop come together on this bright easygoing sparkler. Lively acidity keeps it fresh.",Saomì Brut,La Tordera USA,La Tordera 2016 Saomì Brut  (Prosecco Treviso),$16, Veneto,87,Prosecco Treviso,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,La Tordera
843,13.5%,"Carneros, Napa-Sonoma, California, US",750 ml,White, US,12/1/2017,"Grassy, floral and herbal, this nice white comes from a well-regarded site devoted to the variety. Melon and fuzzy peach flavors highlight its dry, diluted palate, with moderate acidity.",Las Brisas Vineyard,,Portalupi 2016 Las Brisas Vineyard Vermentino (Carneros),$28, California,87, Napa-Sonoma,Virginie Boone,@vboone,Carneros,Not rated yet [Add Your Review],"Vermentino, Italian White",2016,Portalupi
844,11.5%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Honeysuckle, almond and orchard-fruit aromas take center stage. On the off-dry palate, fresh acidity brightens green apple, white peach and a citrusy note backed by a soft perlage.",Extra Dry,Ethica Wines,De Stefani 2016 Extra Dry  (Prosecco),$22, Veneto,87,Prosecco,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",2016,De Stefani
845,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2017,"Aromas of wisteria and white stone fruit lead the nose. On the bright palate, brisk acidity and a lively perlage provide a racy backdrop for yellow apple and citrusy notes. A hint of bitter almond marks the close.",Brut,Panebianco,Drusian NV Brut  (Valdobbiadene Prosecco Superiore),$18, Veneto,87,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Glera, Italian White",,Drusian
