,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
1225,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"You'll find aromas of beeswax, white flower and a whiff of orchard fruit on this fragrant white. The lively palate offers crisp apple, nectarine, toasted almond and mineral alongside bracing acidity.",Braide Grande,Angelini Wine,Livon 2014 Braide Grande Pinot Grigio (Collio),$26, Northeastern Italy,88,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Livon
1226,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of toasted oak, vanilla and a confectionary note lead the nose while the palate offers mature Golden Delicious apple, butterscotch and walnut skin alongside bracing acidity.",Mongris Riserva,Dalla Terra Winery Direct,Marco Felluga 2012 Mongris Riserva Pinot Grigio (Collio),$30, Northeastern Italy,88,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2012,Marco Felluga
1227,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Fresh and balanced, this offers aromas of Spanish Broom, pear and a whiff of flint. The elegant, linear palate delivers crisp apple, nectarine zest and a mineral note alongside bracing acidity.",,Santini Wines,Gradis'ciutta 2014 Pinot Grigio (Collio),$22, Northeastern Italy,88,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Gradis'ciutta
1228,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Fragrant white flower, orchard fruit and a touch of flint lead the nose. The linear, lively palate shows mature apple, nectarine zest and mineral alongside vibrant acidity. The flavors follow through to the tangy finish.",,Santa Margherita USA,Kettmeir 2014 Pinot Grigio (Alto Adige),$21, Northeastern Italy,88,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Kettmeir
1229,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Clean and crisp, this opens with aromas of white wildflower, pear and a hint of crushed rock. The lively palate delivers crisp green apple, lime zest and mineral alongside invigorating acidity.",,"Artisan Wines, Inc",Muzic 2014 Pinot Grigio (Collio),$21, Northeastern Italy,88,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Muzic
1230,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Scents of white flower, pear and a hint of ground almond emerge on this lively white. The vibrant palate offers green apple and a hint of mineral alongside racy acidity.",,Vias Imports,Castello di Spessa 2014 Pinot Grigio (Collio),$27, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Castello di Spessa
1231,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of hazelnut, orchard fruit and a confectionary note lead the nose. The bright palate offers crisp green apple and lemon drop alongside zesty acidity that leaves a tangy finish.",,Acid Inc Selections,Cantina Produttori Bolzano 2014 Pinot Grigio (Alto Adige),$18, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Produttori Bolzano
1232,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Its mix of heady aromas include chamomile flower, Spanish broom and yellow stone. The bright, fresh palate offers peach, pear, crunchy apple and a touch of mineral alongside vibrant acidity. It finishes crisp and clean.",Aristos,Vinity Wine Company,Cantina Valle Isarco 2014 Aristos Pinot Grigio (Alto Adige),$22, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Valle Isarco
1233,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Green apple and citrus aromas float out of the glass while the bright, straightforward palate offers Bartlett pear and juicy nectarine zest. Tangy acidity leaves a crisp finish.",,Satyr Picks,Petrucco 2014 Pinot Grigio (Friuli Colli Orientali),$17, Northeastern Italy,87,Friuli Colli Orientali,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Petrucco
1234,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Muted scents of orchard fruit and a touch of almond lead the nose. The vibrant palate offers pear, citrus zest and mineral accompanied by bracing acidity.",,Lemma Wine Co Inc,Ronco Blanchis 2014 Pinot Grigio (Collio),$15, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Ronco Blanchis
1235,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,Aromas of green apple and white peach lead the nose and follow through to the zesty palate along with notes of pear and candied lemon peel. Lively acidity gives it a crisp finish.,Festival,Vin de Garde Wines,Meran 2014 Festival Pinot Grigio (Alto Adige),$17, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Meran
1236,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Pear, honeydew melon and floral note lift from the glass. The bright, no-frills palate offers up crisp apple and citrus peel while lively acidity provides a tangy finish.",Alfio Moriconi Selection,Total Wine & More,Kupel Wieser 2014 Alfio Moriconi Selection Pinot Grigio (Alto Adige),$16, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Kupel Wieser
1237,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Hushed aromas of white flower and Bartlett pear come together on this refreshing white. On the palate, lively acidity carries tangerine zest, green apple and peach nectar.",,Soilair Selection,Klaus Lentsch 2014 Pinot Grigio (Alto Adige),$22, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Klaus Lentsch
1238,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"White blossom and apple aromas open on this vibrant white while the racy palate shows Kaiser pear, tangerine and a hint of mineral. Zesty acidity gives it a clean, crisp finish.",,Domenico Valentino,Ronco dei Tassi 2014 Pinot Grigio (Collio),$20, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Ronco dei Tassi
1239,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This vibrant Pinot Grigio offers delicate scents of white flower, orchard fruit and a whiff of citrus. The crisp palate shows crunchy Granny Smith apple, green pear and tangerine while bracing acidity gives it a clean finish.",Villa Canlungo,San Francisco Wine Exchange,Collavini 2014 Villa Canlungo Pinot Grigio (Collio),$20, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Collavini
1240,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This has a slightly copper hue and is delicately scented with aromas of hawthorn and orchard fruit. Its racy palate shows subtle notes of tangerine zest, lime and a hint of apple while a mineral note marks the finish.",Poderi di Carlo Gmajne,Deutsch Family Wine and Spirits,Primosic 2014 Poderi di Carlo Gmajne Pinot Grigio (Collio),$20, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Primosic
1241,13%,"Venezia Giulia, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"White spring flower and yellow stone fruit aromas lead the nose. The lively, straightforward palate shows peach and a hint of bitter almond accompanied by brisk acidity.",,Empson USA Ltd,Bortoluzzi 2014 Pinot Grigio (Venezia Giulia),$19, Northeastern Italy,87,Venezia Giulia,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Bortoluzzi
1242,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Partially fermented in barriques (20%), this opens with aromas of oak, toasted nut and a whiff of vanilla. The palate offers yellow apple, bitter almond, peach and a hint of tangerine accompanied by lively acidity.",Penoner,Golden Horseshoe Inc,Cantina Cortaccia 2014 Penoner Pinot Grigio (Alto Adige),$30, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Cortaccia
1243,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Citrus blossom and peach aromas open while the zesty palate offers rennet apple, lemon drop and almond. Crisp acidity and a mineral note lead to a tangy finish.",Ceròu,Quintessential Wines,Ascevi Luwa 2014 Ceròu Pinot Grigio (Collio),$18, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Ascevi Luwa
1244,13%,"Old Mission Peninsula, Michigan, US",750 ml,White, US,4/1/2016,"There's a nice weight and intensity to this wine, especially for a grape that is often deemed innocuous and light. Apple and pear skin tones offer tension to the fuzzy-textured palate, with a vein of citrus keeping everything in focus.",,,2 Lads 2013 Pinot Grigio (Old Mission Peninsula),$17, Michigan,87,Old Mission Peninsula,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Pinot Grigio,2013,2 Lads
1245,13.6%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2016,"Nicely fruited with a mix of grapefruit, apricot and melon flavors, this is open and easy to enjoy with a range of dishes. A slight hint of vanilla butter cookie adds interest to the finish.",Gilt,,Ancient Cellars 2013 Gilt Pinot Gris (Willamette Valley),$18, Oregon,87, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2013,Ancient Cellars
1246,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Fermented and aged partly in oak, this opens with aromas that suggest toast and mature yellow fruit that carry through to the palate along with pineapple and a hint of lemon drop. It's rather lean, with brisk acidity.",,Vias Imports,Maso Poli 2014 Pinot Grigio (Trentino),$21, Northeastern Italy,87,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Maso Poli
1247,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"White flower, orchard fruit and citrus aromas emerge on this lively white. The bright, crisp palate delivers crunchy rennet apple and lime zest alongside racy acidity that leaves a clean finish.",,Golden Horseshoe Inc,Cantina Cortaccia 2014 Pinot Grigio (Alto Adige),$19, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Cortaccia
1248,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This opens with delicate aromas of white peach, vanilla and toasted oak that carry over to the palate along with candied lemon drop and apple. Zesty acidity gives it a tangy finish.",Riserva,Prestige Wine Imports Corp,Mezzacorona 2014 Riserva Pinot Grigio (Trentino),$19, Northeastern Italy,87,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Mezzacorona
1249,12.5%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Heady aromas of yellow stone fruit, grapefruit and a touch of light baking spice lead the way. The full-bodied palate shows apricot, yellow peach, mineral and a hint of nutmeg alongside lively acidity that leaves a tangy finish.",,Prestige Wine Imports Corp,Mezzacorona 2015 Pinot Grigio (Trentino),$10, Northeastern Italy,87,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2015,Mezzacorona
1250,14.8%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2016,"Soft and forward, this full-bodied wine is shaped in a buttery Chardonnay mold. Apple butter, spice and caramel components combine in a pleasurable, ready-to-drink style.",,,Schmidt 2014 Pinot Gris (Applegate Valley),$22, Oregon,87, Southern Oregon,Paul Gregutt,@paulgwine ,Applegate Valley,Not rated yet [Add Your Review],Pinot Gris,2014,Schmidt
1251,12.5%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Vibrant and crisp, this offers delicate aromas of acacia flower and citrus. The bright, linear palate shows crunchy green apple, tangerine zest and a hint of white almond alongside racy acidity.",,Leonardo LoCascio Selections–The Winebow Group,Kris 2014 Pinot Grigio (Delle Venezie),$12, Northeastern Italy,87,Delle Venezie,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Kris
1252,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Lightly scented with citrus blossom and orchard fruit, this racy white offers up delicate flavors of yellow apple and lemon zest. It's linear, with vibrant acidity that leaves a crisp finish.",Pulvernai,Weygandt-Metzler,Castel Sallegg 2014 Pulvernai Pinot Grigio (Alto Adige),$20, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Castel Sallegg
1253,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Delicate but enticing aromas of white peach and wisteria float from the glass. The lively, linear palate shows Granny Smith apple, Kaiser pear, citrus zest and a ginger note alongside crisp—almost crackling—acidity.",Tenuta Sant'Elena,Domaine Select Wine & Spirits,Fantinel 2014 Tenuta Sant'Elena Pinot Grigio (Collio),$23, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Fantinel
1254,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Scents of white spring flower, pear and a hint of nut come together on this lively wine. The racy palate shows pear, apple and white almond alongside firm acidity that leaves a tangy finish.",,Simioni Imports,Gigante 2014 Pinot Grigio (Friuli Colli Orientali),$19, Northeastern Italy,87,Friuli Colli Orientali,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Gigante
1255,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of orchard fruit, citrus and nuts come together on this. The vibrant palate offers lemon zest, Kaiser pear and a hint of stony mineral accompanied by bracing acidity.",,"Frederick Wildman & Sons, Ltd",Conti Formentini 2014 Pinot Grigio (Collio),$15, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Conti Formentini
1256,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Subtle scents of white blossom, citrus and dried herb are delivered to the nose. The straightforward, refreshing palate offers pear and green apple alongside bracing acidity. A mineral note signals the finish.",,USA Wine West,Elena Walch 2014 Pinot Grigio (Alto Adige),$18, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Elena Walch
1257,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Softly scented, this offers aromas of spring blossom and summer orchard fruit. The luminous, easygoing palate shows pear and citrus alongside crisp acidity. It finishes clean and fresh.",,Banville Wine Merchants,Andriano 2014 Pinot Grigio (Alto Adige),$21, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Andriano
1258,12.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This opens with aromas of hay, pressed yellow flower and orchard fruit. The direct palate offers yellow apple skin, toasted nut and a mineral note alongside invigorating acidity.",,Montcalm Wine Importers,Poggiobello 2014 Pinot Grigio (Friuli Colli Orientali),$24, Northeastern Italy,87,Friuli Colli Orientali,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Poggiobello
1259,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Gold with copper hues, this opens with aromas of wildflower, tangerine zest and a whiff of crushed stone. The vibrant palate offers rennet apple, lime, ginger drop and a hint of mineral alongside mouthwatering acidity.",Santa Lucia,Deutsch Family Wine and Spirits,Primosic 2014 Santa Lucia Pinot Grigio (Collio),$16, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Primosic
1260,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of wisteria and green apple lead the way on this straightforward white. The tangy palate tastes of juicy pear, citrus and a hint of white almond while zesty acidity and a mineral note give the finish a slight lift.",,HB Wine Merchants,Peter Zemmer 2014 Pinot Grigio (Alto Adige),$16, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Peter Zemmer
1261,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Fresh and fruity, this lively white offers aromas and flavors of green Anjou pear, Granny Smith apple and white peach. Zesty acidity gives it a crisp, tangy finish.",Ritratti,Ethica Wines,La Vis 2014 Ritratti Pinot Grigio (Trentino),$19, Northeastern Italy,87,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,La Vis
1262,13.2%,"Leelanau Peninsula, Michigan, US",750 ml,White, US,4/1/2016,"There's a distinct roundness to the palate of this Pinot Grigio, most likely from a bit of sur lie aging. Spiced asian pear and crisp green apple meet preserved lemons on the nose and palate.",,,Bel Lago 2013 Pinot Grigio (Leelanau Peninsula),$17, Michigan,87,Leelanau Peninsula,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Pinot Grigio,2013,Bel Lago
1263,14.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Oak, yellow apple and butterscotch aromas open on the nose. The structured palate offers toast, mineral, oak-driven spice and a confectionary note but it's shy on fruit richness. You'll also detect the warmth of alcohol on the close.",Sanct Valentin,Martin Scott Wines,Cantina Produttori San Michele Appiano 2013 Sanct Valentin Pinot Grigio (Alto Adige),$38, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2013,Cantina Produttori San Michele Appiano
1264,12.5%,"Venezia Giulia, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Delicately scented, this opens with aromas of acacia flower, citrus blossom and orchard fruit. The straightforward palate offers Granny Smith apple, tangerine zest and a touch of mineral while tangy acidity provides balance.",Amplius,Peter Warren Selections,Comelli 2014 Amplius Pinot Grigio (Venezia Giulia),$12, Northeastern Italy,87,Venezia Giulia,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Comelli
1265,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Yellow wildflower and peach aromas follow through to the fresh, linear palate along with a nectarine note. It's zesty and balanced, with crisp acidity.",,Empson USA Ltd,Franz Haas 2014 Pinot Grigio (Alto Adige),$30, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Franz Haas
1266,12.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Apple, wildflower and stone aromas set the tone. The tangy palate offers crisp Granny Smith apple, pear and nectarine accompanied by lively acidity. A touch of mineral closes the finish.",,Ethica Wines,Dürer-Weg 2014 Pinot Grigio (Alto Adige),$16, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Dürer-Weg
1267,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"The nose of this lively white is a combination of delicate aromas of wildflower and orchard fruit while the bright palate offers tart Granny Smith apple, tangerine and a hint of crushed stone. Vibrant acidity carries through to the crisp finish.",,Massanois Imports,Nals Margreid 2014 Pinot Grigio (Alto Adige),$20, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Nals Margreid
1268,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Fresh and lively, this opens with aromas of jasmine, tropical fruit and a whiff of flint. The vibrant palate offers crunchy Granny Smith and candied lemon alongside brisk acidity. A mineral note energizes the crisp finish.",,MS Walker,Tenuta di Angoris 2014 Pinot Grigio (Collio),N/A, Northeastern Italy,87,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Tenuta di Angoris
1269,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Delicate but alluring scents of spring flower and orchard fruit lift out of the glass. The palate is linear and rather lean but still refreshing, offering pear, yellow apple and mineral alongside bracing acidity. It closes crisp and clean.",,Ethica Wines,St. Pauls 2014 Pinot Grigio (Alto Adige),$20, Northeastern Italy,87,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,St. Pauls
1270,12.5%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"The nose opens with aromas of white spring flower and green Anjou pear. The lively, straightforward palate offers crunchy green apple and lime zest alongside vibrant acidity.",Classici,Ethica Wines,Cembra 2014 Classici Pinot Grigio (Trentino),$15, Northeastern Italy,86,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cembra
1271,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Delicate aromas of orchard fruit and whiff of spring blossom lead the nose on this light, refreshing white. Reflecting the cool, wet vintage, the palate is rather lean but still offers pear, apple and a hint of mineral alongside a backbone of bracing acidity.",,Martin Scott Wines,Cantina Produttori San Michele Appiano 2014 Pinot Grigio (Alto Adige),$18, Northeastern Italy,86,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Produttori San Michele Appiano
1272,12.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This bright wine has aromas that suggest citrus blossom and tropical fruit. The lively, slender palate shows crunchy Granny Smith apple and pineapple accompanied by brisk acidity.",,Panebianco,Dorigo 2014 Pinot Grigio (Friuli Colli Orientali),$16, Northeastern Italy,86,Friuli Colli Orientali,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Dorigo
1273,13.4%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2016,"This is a simple, rather generic white wine. The fruit is clean with an impression of light spice around flavors of apple and pear. It's a useful, all-purpose, fruity quaffer.",,,Hanson Vineyards 2014 Pinot Gris (Willamette Valley),$17, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2014,Hanson Vineyards
1274,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"White flower, orchard fruit and crushed stone aromas delicately guide the nose. The easygoing palate offers Bartlett pear, apple skin and a hint of mineral alongside bright acidity.",,Epic Wines,La Tunella 2014 Pinot Grigio (Friuli Colli Orientali),$17, Northeastern Italy,86,Friuli Colli Orientali,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,La Tunella
1275,12.5%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Bright and refreshing, this easygoing white offers delicate aromas and flavors of white spring flower, Granny Smith apple and citrus. Racy acidity gives it a crisp finish.",Simboli,Ethica Wines,La Vis 2014 Simboli Pinot Grigio (Trentino),$15, Northeastern Italy,86,Trentino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,La Vis
1276,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of apple, citrus, hay and a whiff of medicinal herb carry over to rather lean palate along with a note of bitter almond. Racy acidity gives it a brisk finish.",,Leonardo LoCascio Selections–The Winebow Group,Tiefenbrunner 2014 Pinot Grigio (Vigneti delle Dolomiti),$16, Northeastern Italy,86,Vigneti delle Dolomiti,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Tiefenbrunner
1277,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Chamomile flower and yellow stone fruit aromas are the primary aromas. The simple, straightforward palate tastes of yellow apple skin, a hint of white peach and a touch of mineral alongside crisp acidity.",,Grappoli Imports,Colterenzio 2014 Pinot Grigio (Alto Adige),$17, Northeastern Italy,86,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Colterenzio
1278,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Apple, citrus and yellow floral aromas are what hits the nose first. Them they carry over to the simple, zesty palate along with green pear and a note of bitter nut. Bracing acidity generates a clean finish.",,Specialty Wine Co,Ca'Ronesca 2014 Pinot Grigio (Collio),$13, Northeastern Italy,86,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Ca'Ronesca
1279,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This fun, copper-colored wine offers aromas of cut grass and Bartlett pear. The simple palate shows white peach and green apple alongside zesty acidity that leaves a tangy finish.",Rosé,Tricana Imports,Casata Monfort 2014 Rosé Pinot Grigio (Vigneti delle Dolomiti),$20, Northeastern Italy,86,Vigneti delle Dolomiti,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Casata Monfort
1280,12.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Pressed flower, pear and crushed rock aromas lead the nose. The lively palate offers lime, green apple skin and mineral alongside racy acidity.",,Bacchanal Wine Imports,Fiegl 2014 Pinot Grigio (Collio),$15, Northeastern Italy,86,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Fiegl
1281,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"Aromas of hawthorn and a spring orchard in bloom lead the nose while the bright, straightforward palate offers green apple, bitter almond and a mineral note. Crisp acidity gives it a clean finish.",,Vinity Wine Company,Cantina Valle Isarco 2014 Pinot Grigio (Alto Adige),$14, Northeastern Italy,86,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Cantina Valle Isarco
1282,13%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"The nose isn't very expressive but it eventually reveals delicate whiffs of white spring flower and green apple that carry over to the palate along with a hint of citrus. Racy acidity gives it a crisp, clean finish.",,Moreno Cabrera MCTC Import,Subida di Monte 2014 Pinot Grigio (Collio),$28, Northeastern Italy,86,Collio,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Subida di Monte
1283,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"This straightforward, refreshing white opens with light scents of Spanish broom and a whiff of crushed stone. The palate is on the lean side, showing crisp apple, pear and a hint of mineral alongside brisk acidity.",,Wine Emporium,Kössler 2014 Pinot Grigio (Alto Adige),$19, Northeastern Italy,86,Alto Adige,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Pinot Grigio,2014,Kössler
