,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
970,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"A single-vineyard wine, this is soft and ripe. It has strong black-cherry fruit and crisp acidity. Minerality from the granite soil of the vineyard gives the wine a tight, firm texture. It could do with a few more months before drinking, so wait until early 2017.",Domaine des Côtes du Berchoux,Quintessential Wines,Georges Duboeuf 2015 Domaine des Côtes du Berchoux  (Beaujolais-Villages),$17, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
971,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"A ripe wine that has some good tannins as well as rich black fruits. With a gentle shot of acidity, it is warm and full bodied. The structure will allow the wine to age further and it will be even better from 2017.",Cuvée Non-Filtré,Kysela Père et Fils,Manoir du Carra 2015 Cuvée Non-Filtré  (Beaujolais-Villages),$15, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Manoir du Carra
972,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Produced from a small parcel of old vines, this is a crisp and fresh wine. With red-cherry fruit and acidity, it is a bright wine, up-front with its fruitiness and lively aftertaste.",Terre Noire Vieilles Vignes,Zancanella Importing Co,Jean-Michel Dupré 2015 Terre Noire Vieilles Vignes  (Beaujolais-Villages),$12, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Jean-Michel Dupré
973,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Based in Fleurie, this producer has made a wine rich in fruit and tannins. It has a smoky spicy character as well as intense red fruits. It is warm, concentrated and ready to drink.",,Russell Herman Selection,Domaine Berrod 2015  Beaujolais-Villages,$12, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Berrod
974,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,11/1/2016,The wine is built with a tannic structure that gives density. Red fruits vie with the dry tannins and acidity to produce a firm wine that could still age another few months. Drink starting from 2017.,Domaine de la Presle,Boisset Collection,Mommessin 2013 Domaine de la Presle  (Fleurie),$20, Beaujolais,88,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2013,Mommessin
975,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Produced from old vines on the Chatelard estate, this wine is smooth, ripe and full of vibrant red fruits. There is a good balance between acidity and rich fruit with just a light core of tannins in the background. Drink now.",Cuvée les Vieilles Vignes,Wineberry America LLC,Château du Châtelard 2015 Cuvée les Vieilles Vignes  (Beaujolais-Villages),$15, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château du Châtelard
976,13%,"Régnié, Beaujolais, France",750 ml,Red, France,11/1/2016,"Régnié, is the newest of the Beaujolais cru village appellations. The grapes come from vines owned by the chateau, giving a wine that is all about ripe fruit and some firm tannins. It is still developing and will be better from 2017.",,David Milligan Selections,Château de Pizay 2015  Régnié,$16, Beaujolais,88,Régnié,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château de Pizay
977,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is young, bold and fruity. It has black-cherry fruit that bursts from the glass giving a spicy character to the tannins and juicy acidity. The wine is ripe, full of delicious fruit and likely to be ready to drink from early 2017.",Cuvée Monthieux,Zev Rovine Selections,Domaine Dubost 2015 Cuvée Monthieux  (Beaujolais-Villages),$13, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Dubost
978,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,Producer Jacky Gauthier has made a ripe wine that is full of black-cherry fruit. It has structure and acidity both suggesting the wine should age another few months to bring out its potential richness. Drink from 2017.,Coteaux de Colette,Charles Neal Selections,Domaine de Colette 2015 Coteaux de Colette  (Beaujolais-Villages),$16, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine de Colette
979,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Red-berry fruits and a full-bodied texture form the hallmark of this ripe wine. It has spice, a rich character that is generous and fruity. The wine is ready to drink.",,Kobrand,Louis Jadot 2015  Beaujolais-Villages,$14, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Louis Jadot
980,14%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine is almost too rich for a Beaujolais. However, it is ripe and fruity and immediately drinkable, full of juicy black fruits and soft tannins.",Coeur de Granit,Winery Direct,Cave Château de Chénas 2015 Coeur de Granit  (Moulin-à-Vent),$20, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Cave Château de Chénas
981,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is an impressively rich wine for a simple Beaujolais. It has plenty of fruit, while it also has a good depth with ripe red-berry fruits and some well-integrated tannins.",,People Wine Corp,Collin-Bourisset 2015  Beaujolais,$11, Beaujolais,88,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Collin-Bourisset
982,12.5%,"Morgon, Beaujolais, France",750 ml,Red, France,11/1/2016,A structured and concentrated wine that is packed with tannins. It does have some black fruit under this dry structure although the wine misses out on richness. It will be ready to drink from 2017.,Réserve Louis Leyre-Loup Le Regard de l'Ange,Wine Universe Corp,Domaine de Leyre-Loup 2013 Réserve Louis Leyre-Loup Le Regard de l'Ange  (Morgon),$31, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2013,Domaine de Leyre-Loup
983,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"There are some fine, dry tannins in this wine along the dark cherry fruit and acidity. It comes from a single vineyard part of the 61-acre estate of Jean-Paul Dubost. There is a ripe feeling here; drink this balanced wine now.",Climat le Tracot,Zev Rovine Selections,Domaine Dubost 2015 Climat le Tracot  (Beaujolais-Villages),$13, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Dubost
984,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is an attractive, juicy fruity wine With its red-cherry flavors, it is smooth and perfumed. There is just the right amount of acidity to keep the freshness right up front. Drink now.",Côteau Belle-Vue,Kermit Lynch Wine Merchant,Château des Pertonnières 2015 Côteau Belle-Vue  (Beaujolais),$15, Beaujolais,88,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château des Pertonnières
985,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a structured, dense wine that has fine acidity as well as rich red berry fruits. It is balanced now and ripe with layered fruit and tannin. The aftertaste is juicy and perfumed.",Le Perreon,"Skurnik Wines, Inc",Domaine de la Madone 2015 Le Perreon  (Beaujolais-Villages),$13, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine de la Madone
986,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This negociant wine is soft, ripe and smoothly textured. It has a fine balance between acidity and the rich red cherry fruit. With its edge of tannins, it has a good structure that gives it shape. Drinkable now.",,"Frederick Wildman & Sons, Ltd",Stéphane Aviron 2015  Beaujolais-Villages,$15, Beaujolais,88,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Stéphane Aviron
987,12%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine is structured and with a tannic edge to shape up the red fruits. It has the concentration of old vines that is good. Rich and full in the mouth, this is ready to drink.",Vieilles Vignes,Langdon Shiverick,Domaine des Marrans 2015 Vieilles Vignes  (Beaujolais),$15, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine des Marrans
988,12%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Densely planted 20-year-old vines provide the fruit for this wine. With its layer of tannins over the red fruits and acidity, it is fruity while having structure. Drink now.",Le Ronsay,Louis/Dressner Selections,Domaine des Terres Dorées 2015 Le Ronsay  (Beaujolais),$15, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine des Terres Dorées
989,14%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,This is a textured wine from a six-acre vineyard. It has fine tannins as well as red-plum skin and red-berry fruits. It is balanced and fruity although the texture does give it a tangy edge that should soften out from 2017.,Quatre Saisons,Vintage '59 Imports,Domaine Chasselay 2015 Quatre Saisons  (Beaujolais),$23, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Chasselay
990,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Ripe, soft and fruity, this is a black-cherry-flavored wine. It has a good balance between the fruit and the crisp acidity, giving a wine that is both rich and bursting with fruitiness. Drink now.",,Gourmet Food & WIne International,Florent Descombe 2015  Beaujolais-Villages,$15, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Florent Descombe
991,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"From vines around the medieval castle, this wine has brilliant cherry flavors that give fruitiness and balancing acidity. There is a refreshing juicy character that is sustained by the subtle touch of tannin. Drink the wine now.",Château de Chanzé,Winery Direct,Vignerons des Pierres Dorées 2015 Château de Chanzé  (Beaujolais),$18, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Vignerons des Pierres Dorées
992,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Produced from vineyard around the 13th-century castle, the wine has concentration, rich tannins and ripe berry fruit. Pepper and spice bring out the texture of the wine that is freshened by acidity.",Vieilles Vignes,Imperial Wine & Spirits,Château de la Terrière 2015 Vieilles Vignes  (Beaujolais-Villages),$17, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château de la Terrière
993,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a concentrated wine—firm and structured with tannins. It has delicious red fruits, spice and a fine bite of acidity at the end. Produced on the Corcelles estate, it is a wine to age a few more months, so drink from 2017.",,Seaview Imports,Château de Corcelles 2015  Beaujolais-Villages,$20, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château de Corcelles
994,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"A small portion of this producer's vineyard, predominantly in three of the crus, is in Beaujolais-Villages. He has produced a small-production structured wine with noticeable tannins as well as ripe, juicy red fruits. Drink now.",Vieilles Vignes,Ripe Wine Imports,Château Gaillard 2015 Vieilles Vignes  (Beaujolais-Villages),$20, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château Gaillard
995,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"A bright cherry and banana flavored wine, this is fresh and fruity. It has a light structure that helps to keep it all together along with the acidity for final crispness. Drink now.",Vieilles Vignes,Kermit Lynch Wine Merchant,Domaine de la Prébende 2015 Vieilles Vignes  (Beaujolais),$15, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine de la Prébende
996,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a ripe wine with black-cherry fruit and some firm tannins. It is just now mature, packed with vivid fruit and acidity. The wine is ready to drink.",,Wine Universe Corp,Domaine de Leyre-Loup 2014  Fleurie,$20, Beaujolais,87,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2014,Domaine de Leyre-Loup
997,12%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine has tannins and a firm dry texture. With bitter cherry and strawberry flavors, it is a solid wine that finishes with perfumed acidity. Drink now.",,"Fruit of the Vines, Inc",Louis Tête 2015  Beaujolais-Villages,N/A, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Louis Tête
998,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Coeur de Presse, the heart of the wine, is a ripe, juicy and fruity wine. It has friendly black-cherry fruit, a soft texture and a just-dry core to give it shape. Drink now.",Coeur de Presse,Quintessential Wines,Georges Duboeuf 2015 Coeur de Presse  (Beaujolais-Villages),$17, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
999,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"A mix of granite and sandy soil give this wine its lightly spicy minerality and soft texture. It is a lively, fruity wine with tannins that are fully integrated into the red-currant fruit and acidity. Drink now.",Domaine de la Madone des Loges,Quintessential Wines,Georges Duboeuf 2015 Domaine de la Madone des Loges  (Beaujolais-Villages),$17, Beaujolais,87,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1000,12.5%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine has a tannic edge that suggests it is still young. Underneath there is some attractive red-berry fruit and acidity. It just needs a few more months to fill out, so drink from 2017.",,David Milligan Selections,Château de Pizay 2015  Beaujolais,$11, Beaujolais,87,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château de Pizay
1001,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Aged in large wood barrels for seven months, the wine is ripe and structured. It also has fine fruitiness, rich tannins and soft acidity. The wine will be better from 2017.",,OSLO Enterprise LLC,Château Gaillard 2015  Beaujolais-Villages,$20, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château Gaillard
1002,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"With a vineyard planted in the traditional Beaujolais style of individual bushes rather than trained on wires, this is a light, soft and fruity wine. It has attractive tannins and fresh red fruits. Drink now.",Château des Vierres,Quintessential Wines,Georges Duboeuf 2015 Château des Vierres  (Beaujolais-Villages),$17, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1003,12.5%,"Morgon, Beaujolais, France",750 ml,Red, France,11/1/2016,There is an earthy character to this wine. It gives a dry edge to the black fruits and crisp acidity. The wine has the tannins typical of the appellation although it also has a light herbal touch that is less attractive. Drink now.,,Wine Universe Corp,Domaine de Leyre-Loup 2014  Morgon,$19, Beaujolais,86,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2014,Domaine de Leyre-Loup
1004,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Firmly structured, this is a rich wine in a style that is rounded and ripe. It has light tannins and spicy acidity to balance the general richness of the wine. Drink now.",,Barton & Guestier USA,Patriarche Père et Fils 2015  Beaujolais-Villages,$13, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Patriarche Père et Fils
1005,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"This estate-grown wine has a really fresh character. With red-currant and red-cherry flavors, it has a juicy fruity style that is ready to drink. Light and perfumed, it is delicious now.",Château d'Ouilly,Quintessential Wines,Georges Duboeuf 2015 Château d'Ouilly  (Beaujolais),$15, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1006,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This wine, bottled with minimum sulfur, is ripe with concentration and firm tannins. It is fruity although there is also a bitter edge to the ripe cherry flavors. The wine is ready to drink.",Natural,"Matinicus Wines, LLC",Vignerons de Bel Air 2015 Natural  (Beaujolais-Villages),$15, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Vignerons de Bel Air
1007,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"From the Ferraud family's estate in Vaux en Beaujolais, this wine is ripe and full bodied. It has a touch of pepper as well as raspberry and red-currant flavors. Lively and full of fruitiness, it is ready to drink.",Les Merrains,The Wine Merchant,Ferraud et Fils 2015 Les Merrains  (Beaujolais-Villages),N/A, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Ferraud et Fils
1008,12.5%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a bright, cherry-flavored wine. It has an attractive tannic edge to the ready-to-drink fruitiness. The acidity at the end gives the wine a good lift.",,Barton & Guestier USA,Patriarche Père et Fils 2014  Beaujolais,$12, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2014,Patriarche Père et Fils
1009,14%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"From organically grown grapes, this unfiltered wine is ripe with red-cherry flavors and freshened by acidity. It has a tang of tannin that adds a dry core to this attractive wine.",Les Grands Eparcieux,Vintage '59 Imports,Domaine Chasselay 2015 Les Grands Eparcieux  (Beaujolais),$23, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Chasselay
1010,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Light, fruity and juicy, this is a soft cherry-flavored wine. It has attractive acidity that lifts the warm fruitiness and gives the wine its characteristic perfumed aftertaste. Drink now.",,Kobrand,Louis Jadot 2015  Beaujolais,$14, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Louis Jadot
1011,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This merchant house, with labels that carry a classic Frenchman's mustache, has made a soft rounded wine with attractive red-berry fruits. It is juicy and full of acidity that finishes the wine with a crisp aftertaste.",,Louis Latour Inc,Henry Fessy 2015  Beaujolais-Villages,$10, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Henry Fessy
1012,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"From one of the estates that Duboeuf bottles separately, the wine is fruity and soft. It has attractive red fruits and light, well-integrated tannins. A touch of cherry pepper character gives it a lift. Drink now.",Domaine des Coteaux de la Ronze,Quintessential Wines,Georges Duboeuf 2015 Domaine des Coteaux de la Ronze  (Beaujolais),$15, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1013,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"The name of the cuvée refers to the name of the village where the domaine is situated. It is a blend of different parcels, the result being a crisp, fresh wine with bitter red-currant and spice flavors. It is ready to drink.",Emeringes,Chemin Des Vins,Domaine de Gry-Sablon 2015 Emeringes  (Beaujolais-Villages),$17, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine de Gry-Sablon
1014,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a firm and structured wine that is not yet ready to drink. With surprising tannins and a tight texture, it needs time for the fruit to come through. Drink starting from 2017.",Cuvée de l'Ermitage,Lionstone International,Pardon et Fils 2015 Cuvée de l'Ermitage  (Beaujolais-Villages),$16, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Pardon et Fils
1015,12%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Produced from a 40-year-old densely planted vineyard this wine is the epitome of crisp, light and fruity Beaujolais. Cherries and a touch of spice are cut with acidity. The structure is light, just right for such a lively wine from Xavier and Nicolas Barbet.",Barbet Beau!,David Bowler Wine,Loron et Fils 2015 Barbet Beau!  (Beaujolais),$10, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Loron et Fils
1016,N/A,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Soft and juicy, this is a bright cherry-flavored wine. It has a fine line of acidity to bring out the refreshing fruitiness and crisp aftertaste.",Beaujo Chéri,Metrowine Distribution,Collin-Bourisset 2015 Beaujo Chéri  (Beaujolais),$11, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Collin-Bourisset
1017,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine is called “summer pleasure” and its fruitiness and crisp texture seem well-suited. Red cherries, strawberries and a fine line of acidity set the scene for this soft fruity wine. Drink now.",Plaisir Estival,Kirkcrest Imports,Domaine du Penlois 2015 Plaisir Estival  (Beaujolais-Villages),$15, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine du Penlois
1018,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a ripe wine, full of cherry fruit and bright acidity. It has a dry edge that gives the wine a structure to balance the crisp, perfumed fruitiness. Drink now.",Vieilles Vignes,"Highland Imports, LLC",Domaine Duperray 2015 Vieilles Vignes  (Beaujolais),$15, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Duperray
1019,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"This is a tight wine with red-currant fruits and plenty of acidity. It is crisp and very fresh, demanding a few more months to calm down. Drink from 2017.",Terre de Loyse,William Harrison,Laurent Perrachon 2015 Terre de Loyse  (Beaujolais-Villages),N/A, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Laurent Perrachon
1020,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"The wine is nothing but fresh cherries from vines grown on sandy soil. Light tannins and bright fruitiness are the wine's hallmarks, giving a crisp, lively aftertaste.",Les Sableux,"Fruit of the Vines, Inc",Louis Tête 2015 Les Sableux  (Beaujolais),N/A, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Louis Tête
1021,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Lively, fruity and made to be drunk young, this is a crisp red-fruit-flavored wine. It has acidity and a tangy orange peel character. Drink now.",,Wine Wisp Imports,Domaine Bertrand 2015  Beaujolais-Villages,$15, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Bertrand
1022,12%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Light tannins give this wine an attractive texture. It has bright cherry fruits along with glittering acidity. It's a fruity, fresh wine that is ready to drink.",,Barton & Guestier USA,Patriarche Père et Fils 2015  Beaujolais,$12, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Patriarche Père et Fils
1023,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"A soft banana and cherry-flavored wine that has attractive acidity and only the lightest of tannins. It is bright, fruity and ready to drink.",,Louis Latour Inc,Henry Fessy 2015  Beaujolais,$10, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Henry Fessy
1024,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Produced from vines around the grand chateau, this is a crisp wine that has banana flavors and tight red-currant acidity that is crisp and lightly perfumed. It will probably be softer from early 2017.",Château de Plantigny,Quintessential Wines,Georges Duboeuf 2015 Château de Plantigny  (Beaujolais-Villages),$17, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1025,12.5%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"Finely structured, this is a fruity wine with bright cherry fruit and acidity. It has a drier edge that gives it texture and shape. The fresher aftertaste gives the wine a fruity lift. Drink now.",La Rose Pourpre Vieilles Vignes,Winery Direct,Vignerons des Pierres Dorées 2015 La Rose Pourpre Vieilles Vignes  (Beaujolais),$15, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Vignerons des Pierres Dorées
1026,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"From the heart of the Beaujolais Villages area south of the cru villages, this wine has a fresh feel to it. It is crisp with red cherry and lively acidity. The soft tannins just buoy up the wine and give it an attractive shape. Ready to drink now.",Prestige,Winery Direct,Cave du Château des Loges 2015 Prestige  (Beaujolais-Villages),$15, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Cave du Château des Loges
1027,14%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"From vines with an average age of 40 years old, this wine is the Duboeuf classic. It is soft, easy and fruity with its red fruits and gentle tannins. There is a dry edge to the wine, giving a touch of concentration. Drink this crisp wine now.",Flower Label,Quintessential Wines,Georges Duboeuf 2015 Flower Label  (Beaujolais-Villages),$13, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Georges Duboeuf
1028,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,A light and fruity wine with a slight tincture of tannin and acidity. Red-cherry and banana flavors dominate this readily drinkable wine.,Les Violettes,Barton & Guestier USA,Barton & Guestier 2015 Les Violettes  (Beaujolais),$12, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Barton & Guestier
1029,13%,"Beaujolais, Beaujolais, France",750 ml,Red, France,11/1/2016,"A brand created by Pierre Ferraud in 1986, this is a ripe wine. It has red-cherry fruit that is rich and full of piquant flavor. The acidity goes through the fruitiness bringing a fresh aftertaste of red berries. Drink now.",Cuvée des Montagnards,The Wine Merchant,Ferraud et Fils 2015 Cuvée des Montagnards  (Beaujolais),N/A, Beaujolais,85,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Ferraud et Fils
1030,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,11/1/2016,"Firm tannins make this wine solid and dry. It has banana and bright cherry fruits well integrated with the acidity. The aftertaste suggests the wine could benefit from a few more months before drinking, so wait until 2017.",,Wine Traditions,Domaine Foretal 2015  Beaujolais-Villages,$15, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Foretal
