,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
618,14.1%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,7/1/2015,"This variety is a consistent strength for this winery. A warm vintage wine, it offers aromatic notes of freshly cut flowers, peach, creamsicle, pear and tangerine. It's textured in feel with abundant stone fruit and vanilla flavors that lead to a tart, apricot filled finish that lingers. The barrel influences play a big part but it works.",Sparrow Estate Viognier,,àMaurice 2013 Sparrow Estate Viognier Viognier (Walla Walla Valley (WA)),$35, Washington,91, Columbia Valley,Sean P. Sullivan,@wawinereport,Walla Walla Valley (WA),Not rated yet [Add Your Review],Viognier,2013,àMaurice
619,16.5%,"Santa Barbara County, Central Coast, California, US",750 ml,Dessert, US,7/1/2015,"Aromas of golden honey and concentrated white flowers entertain the nose on this dessert offering from the urban winery on Santa Barbara's Eastside. Quite delicious and balanced once sipped, the viscous flavors blend honey, lemonade reduction and guava, with bright acidity keeping it nicely alive on the palate.",Late Harvest,,Jaffurs 2012 Late Harvest Viognier (Santa Barbara County),$30, California,90, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2012,Jaffurs
620,13.3%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Lifted aromas of jasmine, apricot and guava entice from the glass. Medium to full bodied on the palate, this Viognier shows no sense of sloth. Lively acids keep everything in check, while tart tropical fruits meld into juicy stone fruits. Enjoy this alluring sipper with mango-glazed grilled salmon.",,,Michael Shaps 2014 Viognier (Virginia),$30, Virginia,89,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2014,Michael Shaps
621,14%,"Toscana, Tuscany, Italy",750 ml,White, Italy,7/1/2015,"This full-bodied Viognier opens with aromas of toasted oak, butterscotch, vanilla and mature apricot. On the richly textured palate, notes of vanilla, nut and toast precede creamy white peach and lemon drop.",Giovin Re,Banville Wine Merchants,Michele Satta 2013 Giovin Re Viognier (Toscana),$50, Tuscany,89,Toscana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Viognier,2013,Michele Satta
622,15.3%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,7/1/2015,"Brie rinds and grapefruit peels show their pithy aromas on this wine from a heritage clone cultivated by the California Rhône pioneer. It's lean, grippy and minerally on the palate, like licking gray rocks and cold steel, and comes across as enjoyable and memorable.",Randall Grahm Clone,,Cooper-Garrod 2013 Randall Grahm Clone Viognier (Santa Cruz Mountains),$32, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Cruz Mountains,Not rated yet [Add Your Review],Viognier,2013,Cooper-Garrod
623,12.5%,"Monticello, Virginia, US",750 ml,White, US,7/1/2015,"Fresh peach and apple aromas are rounded out by white jasmine notes. Silky on the palate, with well-integrated acids, peach and melon flavors focus around a lemon backbone.",,,Trump 2013 Viognier (Monticello),$24, Virginia,88,Monticello,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Trump
624,13%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Grilled peach meets exotic yuzu citrus on the nose. Lively yet rich, the palate houses bright notes of white cherry alongside buttered popcorn. The lightly textured finish is reminiscent of supple white tea.",,,Jefferson Vineyards 2013 Viognier (Virginia),$30, Virginia,88,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Jefferson Vineyards
625,13.7%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Typical aromas of ripe peach, melon and white flowers are elevated on the nose. A slightly oily palate houses floral tones up front, leading to juicy nectarine on the midpalate. A playful, fuzzy feeling round out the finish.",Vinecroft Vineyard,,Pearmund 2013 Vinecroft Vineyard Viognier (Virginia),$25, Virginia,87,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Pearmund
626,14.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2015,"Barrel notes of toast and vanilla get out of front of the aromas and flavors of almond and peach. The feel is full bodied and lightly oily, showing some warmth on the finish.",Elerding Vineyard,,Stottle 2013 Elerding Vineyard Viognier (Yakima Valley),$25, Washington,87, Columbia Valley,Sean P. Sullivan,@wawinereport,Yakima Valley,Not rated yet [Add Your Review],Viognier,2013,Stottle
627,28%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Aromas of rose and orange oil dominate the nose, while the palate brings more tart nectarine and blossom notes. Medium bodied, with balanced acidity, this wine finishes with a slightly fuzzy texture.",Signature,,DuCard 2013 Signature Viognier (Virginia),$28, Virginia,86,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,DuCard
628,13%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Lively and aromatic, this shows aromas of candied peach, Juicy Fruit gum and white flower. The palate shows pleasant weight, texture and more tart flavors. The addition of 6% Petit Manseng brings acidic lift that lasts through the finish.",,,Rappahannock Cellars 2014 Viognier (Virginia),$30, Virginia,86,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2014,Rappahannock Cellars
629,13.5%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Muddled stone fruit aromas meld with overripe floral tones on the nose. There's a pop of pineapple and mango fruits on the front, with tangerine leading to a short finish. This is a straightforward but enjoyable fruit-bomb.",,,Horton 2013 Viognier (Virginia),$20, Virginia,86,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Horton
630,14%,"Monticello, Virginia, US",750 ml,White, US,7/1/2015,"Slightly unusual for a Viognier, this offers notes of lychee, rose and citrusy hops on the nose. Grapefruit pith leads to round nectarine and peach, offering ample weight for this exotic sipper.",Estate Grown,,Pollak 2013 Estate Grown Viognier (Monticello),$26, Virginia,86,Monticello,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Pollak
631,14.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,7/1/2015,"The nose on this wine is very peachy, boosted in the ripe department by banana, honeysuckle and tuberose. The palate is also rich and forward, with dried apricots and buttered peaches. It's well made, just quite tropical, and would complement roasted chicken.",,,Pear Valley 2013 Viognier (Paso Robles),$21, California,86, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Viognier,2013,Pear Valley
632,12%,"Middleburg, Virginia, US",750 ml,White, US,7/1/2015,"Notes of canned peach, guava and a slight banana kick are restrained on the nose. The lithe palate is citrus-driven, with tart nectarine adding a bit of additional fruit.",La Boheme,,Three Fox 2014 La Boheme Viognier (Middleburg),$29, Virginia,85,Middleburg,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2014,Three Fox
633,13.5%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"The nose is a bit one-note, showing a generic Juicy Fruit gum aroma. Sharp acids frame a palate of canned fruit cocktail, leading to an astringent finish.",,,Ingleside 2014 Viognier (Virginia),$24, Virginia,83,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2014,Ingleside
634,13%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"White flower and bubble gum notes show little depth on the nose. A briny, sharp palate overpowers generic fruit-cocktail tones.",,,White Hall 2014 Viognier (Virginia),$20, Virginia,83,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2014,White Hall
635,13.5%,"Virginia, Virginia, US",750 ml,White, US,7/1/2015,"Muddled citrus notes are the highlight of a somewhat lacking nose. The oily palate is more fruit-driven, with overripe peach showing full force.",,,Sunset Hills 2013 Viognier (Virginia),$26, Virginia,82,Virginia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],Viognier,2013,Sunset Hills
636,13.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,6/1/2015,"Minute quantities of these rare Viogniers are produced, which is a shame, because they are distinctive and enlightening. Deep gold and intensely aromatic with brilliant floral notes, this is a beautifully balanced wine, with the acidity and skin flavors to put a crisp frame around the ripe peach and apricot fruit.",Our Muse,,Amalie Robert 2012 Our Muse Viognier (Willamette Valley),$40, Oregon,93, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Viognier,2012,Amalie Robert
637,13.8%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2015,"Spicy, punchy and pungent, this bright and crisply defined effort displays a riot of orange and apricot fruit flavors, morphing into a Grand Marnier finish. It's deep and persistent, fully ripe but neither hot nor bitter.",Steelhead Run Vineyard,,WildAire 2013 Steelhead Run Vineyard Viognier (Applegate Valley),$19, Oregon,91, Southern Oregon,Paul Gregutt,@paulgwine ,Applegate Valley,Not rated yet [Add Your Review],Viognier,2013,WildAire
638,14%,"Lisboa, Portugal",750 ml,White, Portugal,6/1/2015,"Viognier in Portugal brings out the grape's ripe side along with layers of rich spice. This wine is full, layered with toast and almonds as well as superripe intense fruit. Powerful, complex and dense, the wine is still very young and should be aged. Drink from 2017.",Madrigal,MundoVino–The Winebow Group,Quinta do Monte d'Oiro 2013 Madrigal Viognier (Lisboa),$40,Lisboa,90,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Viognier,2013,Quinta do Monte d'Oiro
639,14.4%,"Santa Clara County, Central Coast, California, US",750 ml,White, US,6/1/2015,"A very light shade of straw in the glass, this shows distinct honey, beeswax and mead notes on the delicate nose. The flavors float on a cloud of more honey, drizzled atop Key lime pie, with vanilla syrup popping up on the finish.",Estate,,Sarah's Vineyard 2012 Estate Viognier (Santa Clara County),$28, California,90, Central Coast,Matt Kettmann,@mattkettmann,Santa Clara County,Not rated yet [Add Your Review],Viognier,2012,Sarah's Vineyard
640,14.7%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,6/1/2015,"This wine shows quite a bit of tropicality on the nose, with lychee and kiwi fruits, yet manages to remain restrained at the same time. It's soft on the palate, with white peach flesh, and shows a very intriguing herbal side, with tarragon and mint flavors, but not in a green pepper way at all.",,,Consilience 2012 Viognier (Santa Barbara County),$24, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2012,Consilience
641,12.7%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,6/1/2015,"Chalk and peach blossoms swirl into an alluring nose on this wine from a biodynamic-minded estate. It's light and airy on the palate, showing flavors of grapefruit and light honey, with brisk acidity and a chalky minerality making for a good, clean, fun wine.",Estate,,Demetria 2013 Estate Viognier (Santa Ynez Valley),$30, California,88, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2013,Demetria
642,14.5%,"California, California Other, California, US",750 ml,White, US,6/1/2015,"This smells like butterscotch and ripe pear, tastes floral like honeysuckle and has an almost sweet feeling on the tongue. It's smooth, medium-bodied, soft in texture and easy to swallow, while delivering lots of clean, fresh fruit flavor.",,,Helwig 2013 Viognier (California),$24, California,87, California Other,Jim Gordon,@gordone_cellars,California,87 [Add Your Review],Viognier,2013,Helwig
643,13.5%,"California, California Other, California, US",750 ml,White, US,6/1/2015,"Ripe and generous in aroma and flavor, this full-bodied wine tastes like fresh peaches, pears and apples subtly accented by vanilla and nutmeg. The texture is very smooth, almost soft, with a hint of citrus to brighten the finish.",,,The Crusher 2013 Viognier (California),$15, California,87, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Viognier,2013,The Crusher
644,15%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,6/1/2015,"Restrained yet ripe peach and nectarine aromas show themselves slowly in a very demure manner on this wine. The palate is more about sensation than flavors, with bitter-sour elements and a bit of grit more prominent than the nectarine flesh and green apple flavors.",Estate,,Rideau 2013 Estate Viognier (Santa Ynez Valley),N/A, California,87, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2013,Rideau
645,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,6/1/2015,"From pop music star Fergie, this wine shows dainty aromas of lemon-lime soda, red apple and honey. The palate is bright, with lemon custard and poached pears, proving sweet and sour notes simultaneously.",,,Ferguson Crest 2013 Viognier (Santa Ynez Valley),$28, California,87, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2013,Ferguson Crest
646,14.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,White, US,6/1/2015,"Here's a no-nonsense wine with fresh fruit aromas, ripe but not overripe flavors, good acidity to keep it tangy and a smooth but firm texture that is appetizing. It tastes like white peaches with a splash of orange, then brings in toasted almonds on the finish.",,,Drytown 2013 Viognier (Sierra Foothills),$17, California,87, Sierra Foothills,Jim Gordon,@gordone_cellars,Sierra Foothills,Not rated yet [Add Your Review],Viognier,2013,Drytown
647,15.4%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,6/1/2015,"The steel processing puts the ripe fruits of this grape on an almost too-full display. Aromas of honey, white flowers, red apples and glazed nectarines lead to a nearly off-dry palate, with apple custard flavors leveled by lemon juice acidity, lime pith and a soft mouthfeel.",Stainless Steel,,Rideau 2013 Stainless Steel Viognier (Santa Ynez Valley),N/A, California,86, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2013,Rideau
648,14.1%,"Lake County, Lake County, California, US",750 ml,White, US,6/1/2015,"This is a nicely complete wine with a rich texture, subtle aromas and flavors that resemble Anjou pear and honeysuckle, and a clean, lingering, lightly fruity finish. Medium-bodied and smooth, it will be versatile before or with meals.",,,Clif Family 2013 Viognier (Lake County),$24, California,86, Lake County,Jim Gordon,@gordone_cellars,Lake County,Not rated yet [Add Your Review],Viognier,2013,Clif Family
649,14.2%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,5/1/2015,"Briny, with a hint of salted caramel, this is a high-toned white wine, refreshing in lemon and pear notes, with a slight suggestion of orange peel that's entirely welcoming. Focused and crisp throughout, it remains vibrant amid a creaminess to the mouthfeel, finishing with the right balance of both.",Destination Series Sustainably Farmed and Estate Grown,,Kunde 2013 Destination Series Sustainably Farmed and Estate Grown Viognier (Sonoma Valley),$22, California,90, Sonoma,Virginie Boone,@vboone,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2013,Kunde
650,13%,"Lodi, Central Valley, California, US",750 ml,White, US,5/1/2015,"Rich in flavor and texture, this smells like white peach and buttered popcorn with a hint of chalky earthiness. The taste is creamy and reminiscent of honey and toasted almonds. It is medium bodied, but lush and almost thick in mouthfeel, with flavors that linger on the finish.",,,Hansen Cellars 2012 Viognier (Lodi),$15, California,90, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Viognier,2012,Hansen Cellars
651,14.6%,"Dry Creek Valley, Sonoma, California, US",750 ml,White, US,5/1/2015,"Fragrantly floral in jasmine and beeswax, this vineyard-designated Viognier offers apricot, peach and honeydew melon around a robust, full-bodied figure. Ripe and fleshy, it remains sturdy through the long finish, tinged with Tahitian vanilla.",J & B Schmidt Vineyard,,Thumbprint Cellars 2013 J & B Schmidt Vineyard Viognier (Dry Creek Valley),$36, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Viognier,2013,Thumbprint Cellars
652,13.9%,"Paso Robles, Central Coast, California, US",750 ml,White, US,5/1/2015,"The nose begins with a smoked Meyer lemon element, but evolves into fleshier tropicality, with ripe kiwi, white flowers and vanilla. The palate begins with vanilla, but then shows ripe stone fruits that trend toward bubble gum, with enough acidity and tannic grip to keep it serious.",Estate,,Still Waters 2013 Estate Viognier (Paso Robles),$24, California,89, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Viognier,2013,Still Waters
653,14.1%,"Idaho, US",750 ml,White, US,5/1/2015,"This aromatic wine highlights pear, white peach, melon and honeysuckle. It's rich and full bodied without ever going over the top, and also shows more acid than this variety often sees.",Dry,,Cinder 2013 Dry Viognier,$18,Idaho,89,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Viognier,2013,Cinder
654,15.5%,"Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2015,"Made by Phillip Titus, this Viognier is sourced from Cold Creek Ranch in Carneros, a relatively cool spot as far as the Napa Valley goes, yet here it exhibits warmer characteristics of floral beeswax, honey and baked apricot. Full bodied, this wine is creamy and quite rich and tropical, barrel-fermented in neutral French oak, the alcohol on the higher side.",,,Sonoma-Loeb 2013 Viognier (Carneros),$32, California,89, Napa-Sonoma,Virginie Boone,@vboone,Carneros,Not rated yet [Add Your Review],Viognier,2013,Sonoma-Loeb
655,14.9%,"Idaho, US",750 ml,White, US,5/1/2015,"Generous aromas of apricot and peach come with a guava accent. It's full bodied and viscous in feel, with sweet stone-fruit flavors that linger.",Williamson Vineyard,,Koenig Vineyards 2012 Williamson Vineyard Viognier,$15,Idaho,89,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Viognier,2012,Koenig Vineyards
656,11.9%,"Sonoma Valley, Sonoma, California, US",375 ml,Dessert, US,5/1/2015,"Dark golden-honey in color, this viscous, creamy and rich dessert wine remains balanced and not overly sweet, the acidity tête-à-tête with the sugar. Orange, peach and apricot vie for attention, ultimately complementing one another around a light body and finish.",Late Harvest Landa Vineyards,,Anaba 2011 Late Harvest Landa Vineyards Viognier (Sonoma Valley),$28, California,88, Sonoma,Virginie Boone,@vboone,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2011,Anaba
657,14.8%,"Lodi, Central Valley, California, US",750 ml,White, US,5/1/2015,"This smells at first like butter, butterscotch and buttered popcorn. It tastes the same and comes with a soft, creamy texture and full body. On the second and third sips, however, flavors become more fruity, vivid and refreshing, showcasing peach, apricot and fig. Underlying crisp acidity works through the butteriness for good balance.",The Heritage Collection,,Peirano 2013 The Heritage Collection Viognier (Lodi),$13, California,88, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Viognier,2013,Peirano
658,13.5%,"Lodi, Central Valley, California, US",750 ml,White, US,5/1/2015,"This crisp, tangy and refreshing wine has lemon and green-apple aromas, bright citrus flavors, medium body and a lean texture, due mostly to the generous acidity. Raw oysters on the half shell, garlic shrimp and goat-cheese toasts come to mind as good pairings.",Bokisch Vineyard,,Onesta 2013 Bokisch Vineyard Viognier (Lodi),$22, California,88, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Viognier,2013,Onesta
659,14.7%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,5/1/2015,"The Gleason family and winemaker Ryan Deovlet deliver a tropically inclined wine, with warm aromas of ripe melons, candied apples, pineapple and cherimoya. The flavors are also round, with Golden Delicious apples, Meyer lemon, apricot and a touch of marzipan poking out from behind a fresh citrusy veil.",,,Refugio Ranch 2012 Viognier (Santa Ynez Valley),$28, California,88, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2012,Refugio Ranch
660,14.1%,"Edna Valley, Central Coast, California, US",750 ml,White, US,5/1/2015,"Lemon-lime soda scents are rounded out by pineapple and a metallic element on the nose of this wine by Christian Roguenant. It's tight and minerally on the palate, with steel and gunmetal, yet shows green herbs like dill too. It will work well with white fish.",Paragon Vineyard,,Tangent 2013 Paragon Vineyard Viognier (Edna Valley),$17, California,88, Central Coast,Matt Kettmann,@mattkettmann,Edna Valley,Not rated yet [Add Your Review],Viognier,2013,Tangent
661,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,5/1/2015,"Coming from a blend of Ciel du Cheval, Red Willow and Olsen vineyards, this appealing wine brings notes of pear, lemon twist and mineral. It's restrained in feel with notes of stone fruit and barrel spices.",,,Mark Ryan 2013 Viognier (Columbia Valley (WA)),$32, Washington,88, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2013,Mark Ryan
662,13%,"Washington, Washington Other, Washington, US",750 ml,White, US,5/1/2015,"Sourced from Coyote Canyon in the Horse Heaven Hills, this wine offers aromas of honeysuckle and peach along with a light vanilla accent. It's full bodied and somewhat viscous in feel with abundant apricot flavors.",,,Trinity Vineyards 2013 Viognier (Washington),$17, Washington,88, Washington Other,Sean P. Sullivan,@wawinereport,Washington,Not rated yet [Add Your Review],Viognier,2013,Trinity Vineyards
663,14.05%,"Idaho, US",750 ml,White, US,5/1/2015,"This has an unusual profile, with notes of pear, lees, peach and almond spritzed with lime. The concentration isn't all there, flattening out on the back half.",,,Vale 2012 Viognier,$17,Idaho,86,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Viognier,2012,Vale
664,14.1%,"Sonoma County, Sonoma, California, US",750 ml,White, US,5/1/2015,"A whiff of matchstick figures prominently on the nose in this intense white, which was stainless-steel fermented and aged. Nonetheless it takes on the taste of wood and preserved lemon, finishing on a bittersweet note.",,,Praxis 2013 Viognier (Sonoma County),$20, California,85, Sonoma,Virginie Boone,@vboone,Sonoma County,Not rated yet [Add Your Review],Viognier,2013,Praxis
665,14.2%,"Idaho, US",750 ml,Red, US,5/1/2015,"This wine offers intriguing notes of peach, mango and spice. It's lighter in style with just off-dry fruit flavors that linger.",,,Fujishin 2012 Viognier,$15,Idaho,84,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Viognier,2012,Fujishin
666,12.1%,"Idaho, US",750 ml,White, US,5/1/2015,"Notes of ash partner with white pepper, herbs and peach. This wine is very light in style without the concentration to stand it up.",Reserve,,Fujishin 2013 Reserve Viognier,$16,Idaho,82,,Sean P. Sullivan,@wawinereport,,Not rated yet [Add Your Review],Viognier,2013,Fujishin
667,14.2%,"Sonoma County, Sonoma, California, US",750 ml,White, US,4/1/2015,"A lovely 100% Viognier fermented and aged in both stainless steel and neutral oak, this wine opens with come-hither aromas of night-blooming jasmine and white flowers, evolving in the glass into a bright, viscous expression of honey and almond. Concentrated yet lively, it's a beautiful wine.",,,Pride Mountain 2013 Viognier (Sonoma County),$42, California,93, Sonoma,Virginie Boone,@vboone,Sonoma County,Not rated yet [Add Your Review],Viognier,2013,Pride Mountain
668,14.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2015,"All stainless-steel fermented and not put through malolactic, this is an immaculate, fragrant and rich Viognier, a showcase of peach, pear and melon fruit with sharp citrus highlights. Splendid aromatics, ripe and balanced fruit, and impressive length make this a standout.",,,Penner-Ash 2013 Viognier (Oregon),$30, Oregon,92, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Viognier,2013,Penner-Ash
669,12%,"Central Coast, Central Coast, California, US",375 ml,Dessert, US,4/1/2015,"John Jensen sources these grapes from his neighbor Ken Gimelli's vineyard just a mile away from the Calera estate in San Benito County. In this tribute to eiswein, the grapes are picked at modest sugars then frozen before processing, resulting in aromas of honey, dried apricot and a reduction sauce of honeydew, tuberose and lemonade. There's just enough acidity and grip on the liquid honey palate. It's altogether quite delicious and never cloying.",Doux,,Calera 2013 Doux Viognier (Central Coast),$32, California,91, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Viognier,2013,Calera
670,13.9%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,4/1/2015,"This vineyard-designated Viognier is light and lithe in focused apricot and wet stone minerality. A wisp of a wine, it's light in texture and weight yet lingers memorably on the palate, with flavors of stone fruit and soft spice that carry through to the long finish.",Landa Vineyard,,Anaba 2012 Landa Vineyard Viognier (Sonoma Valley),$28, California,91, Sonoma,Virginie Boone,@vboone,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2012,Anaba
671,14.2%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,4/1/2015,"One of the region's Rhône pioneers, this winery delivers aromas of chalk, cherimoya and white flowers on this bottling. It's very clean and crisp on the palate, with a sharp mineralogy and flavors of pear cider, lemon peel and lychee.",,,Zaca Mesa 2013 Viognier (Santa Ynez Valley),$16, California,90, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2013,Zaca Mesa
672,14.2%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2015,"This fairly bursts with a luscious mix of tropical fruits. Pineapple, guava, starfruit, kiwi and more occupy center stage, leading into a creamy finish with suggestions of banana cream pie.",,,Season 2013 Viognier (Southern Oregon),$23, Oregon,90, Southern Oregon,Paul Gregutt,@paulgwine ,Southern Oregon,Not rated yet [Add Your Review],Viognier,2013,Season
673,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2015,"Bien Nacido Vineyard actually planted this grape decades ago at Craig Jaffurs' request, and his mastery shows, with aromas balancing between sharper lime zest and riper white peach. There's lots of verve on the palate, yet the steely acidity is presented with medium brushstrokes rather than jabs, with flavors of poached pears, lime glaze and nectarine.",Bien Nacido Vineyard,,Jaffurs 2013 Bien Nacido Vineyard Viognier (Santa Barbara County),$27, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2013,Jaffurs
674,14.2%,"Paso Robles, Central Coast, California, US",750 ml,White, US,4/1/2015,"This wine, which is enhanced with 6% Roussanne, is quite floral on the nose, with tuberose and stargazer lily trending toward ripe tropicality. The flavors are a little more subdued, with hints of guava jam on toasted brioche.",Gesture,,J. Lohr 2013 Gesture Viognier (Paso Robles),$30, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Viognier,2013,J. Lohr
675,13.4%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2015,"With an Artist Series label, this ripe and full-bodied wine blends two clones from different vineyards. It's both plush and piercing, a mix of nectarine, apricot and peach fruits, with a bit of butter to smooth the finish.",,,Merrill Cellars 2013 Viognier (Oregon),$25, Oregon,88, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Viognier,2013,Merrill Cellars
676,13.8%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2015,"This spent 18 months in neutral American oak, and has a strong woody scent and flavor. Light melon and cucumber fruit remains somewhat buried, and the mouthfeel is soft and diffuse. Drink up.",Reserve,,Merrill Cellars 2011 Reserve Viognier (Oregon),$30, Oregon,87, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Viognier,2011,Merrill Cellars
677,14.8%,"Napa Valley, Napa, California, US",750 ml,White, US,3/1/2015,"This perfumey white dances in intense and creamy layers of stone fruit and vanilla, remaining vibrant and balanced from start to finish. The generous fruit is grown in the relatively cooler Oak Knoll section of the Napa Valley. This should develop further over time and in the glass.",,,Darioush 2013 Viognier (Napa Valley),$41, California,92, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Viognier,2013,Darioush
678,15.6%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,3/1/2015,"Opening with gorgeous aromas of pear, fig and mineral-laden melon and vanilla, this substantial Viognier also manages to stay fresh, vibrant and fruity, a bite of preserved lemon lifting off the finish.",Catie's Corner,,Whetstone 2012 Catie's Corner Viognier (Russian River Valley),$45, California,91, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Viognier,2012,Whetstone
