,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
855,12.5%,"Weinviertel, Austria",750 ml,White, Austria,3/1/2016,"A rather neutral nose unfolds into fresh, light-bodied citrus on the palate. This is ultralight with lots of lemony zip and a refreshing finish, here and there is a notion of pepper and pear.",Ried Sätzen Reserve,"Skurnik Wines, Inc",Schwarzböck 2014 Ried Sätzen Reserve Grüner Veltliner (Weinviertel),$30,Weinviertel,88,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Schwarzböck
856,13.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2016,Citrus plays with pear notes on a slightly out-of-focus palate. This wine is fresh and very light-bodied with zesty lemon and should be marked for early drinking.,Grand Grü Reserve,KWSelection.com,Steininger 2014 Grand Grü Reserve Grüner Veltliner (Kamptal),$29,Kamptal,88,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Steininger
857,13.9%,"Monterey, Central Coast, California, US",750 ml,White, US,3/1/2016,"Intriguing and distinct aromas of lemon meringue, jasmine and perfumed ripe apple show on this bottling of a grape not grown much in this region. It's lean and racy on the sip, clinging to bright lemon zest and citrus-pith flavors, with a tart texture. These vines are promising.",Rava Blackjack Vineyard,,Darcie Kent Vineyards 2013 Rava Blackjack Vineyard Grüner Veltliner (Monterey),$20, California,87, Central Coast,Matt Kettmann,@mattkettmann,Monterey,Not rated yet [Add Your Review],Grüner Veltliner,2013,Darcie Kent Vineyards
858,13.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2016,"Lemony freshness marks a certain tartness on a light, lissom, fresh palate. With more time on palate there are hints of savoriness and some textured spice. Drink soon.",Kittmannsberg Reserve,KWSelection.com,Steininger 2014 Kittmannsberg Reserve Grüner Veltliner (Kamptal),$34,Kamptal,87,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Steininger
859,12.6%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2016,"Zesty aromas of grapefruit and tangerine skins perfume this bright, citrusy Grüner Veltliner. While dry in style with a thirst-quenching, juicy demeanor, the palate is marked by curious hints of pollen and fennel. Drink now.",Estate Reserve,,Stony Lonesome 2014 Estate Reserve Grüner Veltliner (Finger Lakes),$15, New York,86, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Grüner Veltliner,2014,Stony Lonesome
860,14.5%,"Sonoma Mountain, Sonoma, California, US",750 ml,White, US,2/1/2016,"From the only estate in Sonoma County growing the variety, this full-bodied white was aged in a combination of neutral French oak and stainless steel. Sly on the nose, it opens slowly with a whiff of sour apple and a squeeze of lemon, an intensity of savory dill and white pepper at its core.",Estate Grown,,Belden Barns 2013 Estate Grown Grüner Veltliner (Sonoma Mountain),$26, California,91, Sonoma,Virginie Boone,@vboone,Sonoma Mountain,Not rated yet [Add Your Review],Grüner Veltliner,2013,Belden Barns
861,11.7%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,12/31/2015,"This wine's excellently layered yet light nose mixes pomelo skin with tangelo and lime-spritzed pink-apple notes. The palate is extremely nervy, with grippy lemon-skin texture and squeezed-citrus flavors, all balanced by riper apple. It's like biting into a cold, crisp, just-ripe pear or nectarine.",,,Solminer 2014 Grüner Veltliner (Santa Ynez Valley),$30, California,93, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Grüner Veltliner,2014,Solminer
862,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,12/31/2015,"Despite the frigid winters in the Finger Lakes, plantings of Grüner Veltliner have shown promise throughout region. This zesty, invigorating example is particularly characteristic of the variety. White grapefruit and tart tangerine notes are cutting and spry on the palate, finishing with a lingering kiss of white pepper and herbs.",William Vigne,,Fulkerson 2013 William Vigne Grüner Veltliner (Finger Lakes),$14, New York,87, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Grüner Veltliner,2013,Fulkerson
863,12.1%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,12/31/2015,"There's a hint of sauvage to this dry, racy white. On the palate, glimpses of mineral and fresh herbs, as well as an irresistable tang of salt lend complexity to fresh gooseberry and lemon flavors. It's delicately concentrated, but invigorating.",Rhythm,,Inspire Moore 2014 Rhythm Grüner Veltliner (Finger Lakes),$14, New York,87, Finger Lakes,Anna Lee C. Iijima,,Finger Lakes,Not rated yet [Add Your Review],Grüner Veltliner,2014,Inspire Moore
864,14%,"Wachau, Austria",500 ml,Dessert, Austria,12/1/2015,"Hints of moss, yeast and freshly zested orange peel edged with pine honey initially suggest a dry wine. It is only on the palate that the richer and sweeter Auslese character comes to bear—again in the guise of dark, aromatic pine honey. The concentrated, deliciously bitter zestiness of the acidity, paired with the aromatically dark and equally bitter edge of the resinous honey provide a wonderful structure. While sweetness peaks up, it never gains the upper hand. This is a tight-rope walker of a wine with immense balance and poise. Glints of vanilla pod, candied peel and white pepper open up, vista after vista. If you are new to Grüner Auslese, this is the one to get you hooked.",Loibner Auslese,Circo Vino,Emmerich Knoll 2013 Loibner Auslese Grüner Veltliner (Wachau),$40,Wachau,96,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2013,Emmerich Knoll
865,10.5%,"Burgenland, Austria",375 ml,Dessert, Austria,12/1/2015,"Subtle notes of candied apricot mingle with barley sugar and light caramel in this splendid Eiswein. The palate reveals more intrigue, with pure lemon zest and aromatic inflections of crushed citrus foliage. While there is ample sweetness, this is cut by razor-sharp freshness and held in perfect poise. With time, ever more flavors join in: baked apple, candied orange peel and passion fruit. In its character, this would suit desserts that major on tropical, exotic fruit.",Orion Eiswein,Blue Danube Wine Co,Rosenhof 2012 Orion Eiswein Grüner Veltliner (Burgenland),$30,Burgenland,94,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2012,Rosenhof
866,12.6%,"Ribbon Ridge, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2015,"This is a delicious, tongue-tickling wine, crisp and solidly built with fresh fruit flavors of apple, lime and tangerine in abundance. Beyond that there is body and depth, with the fresh acidity that supports a great variety of lighter seafood, shellfish and poultry.",Ridgecrest Vineyards,,Chehalem 2014 Ridgecrest Vineyards Grüner Veltliner (Ribbon Ridge),$24, Oregon,91, Willamette Valley,Paul Gregutt,@paulgwine ,Ribbon Ridge,Not rated yet [Add Your Review],Grüner Veltliner,2014,Chehalem
867,14.1%,"Sonoma Mountain, Sonoma, California, US",750 ml,White, US,12/1/2015,"An unlikely white wine from a producer known more for old-vine Zinfandel, this full-bodied bottling shows the variety's more voluptuous side. Richly textured, the wine traffics in ripe peach and apricot, with a back note of almond.",Steiner Vineyard,,Carlisle 2013 Steiner Vineyard Grüner Veltliner (Sonoma Mountain),$34, California,91, Sonoma,Virginie Boone,@vboone,Sonoma Mountain,Not rated yet [Add Your Review],Grüner Veltliner,2013,Carlisle
868,13.5%,"Österreichischer Sekt, Austria",750 ml,Sparkling, Austria,12/1/2015,"Earthiness joins notes of zesty citrus on the nose of this light-bodied fizz. The palate is full of citrus and tart apple flavors, and provides lots of refreshment with its softly sparkling, creamy mousse. A very welcome bitter edge marks this out to go with food—even if it's only canapés served alongside nibbles. The finish is pleasantly dry and lasting.",,Select Wines Inc,Steininger 2013 Grüner Veltliner (Österreichischer Sekt),$29,Österreichischer Sekt,89,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2013,Steininger
869,13%,"Österreichischer Sekt, Austria",750 ml,Sparkling, Austria,12/1/2015,"Yellow apple and yellow Mirabelle plum shine through the creamy, yeasty, autolytic notes which also lend backbone to the palate. The soft bubbles fizz creamily the balanced, dry palate. Zesty freshness provides utter drinkability, with ample fruit shining through. This treads the very narrow path between hedonism and restraint with a well-trained step.",Brut,Craft + Estate–The Winebow Group,Szigeti 2013 Brut Grüner Veltliner (Österreichischer Sekt),$22,Österreichischer Sekt,89,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2013,Szigeti
870,13.9%,"Diamond Mountain District, Napa, California, US",750 ml,White, US,11/1/2015,"Fragrant and fresh, this rare white is fuller bodied in style despite its time in stainless steel only. Fleshy, it's both crisp and creamy, with undulating waves of citrus and green apple ending in a flurry of lemon zest. The producer was the first to make this variety commercially in California, tapping into its Austrian roots. Enjoy its freshness now.",Estate Vineyard,,Von Strasser 2014 Estate Vineyard Grüner Veltliner (Diamond Mountain District),$35, California,90, Napa,Virginie Boone,@vboone,Diamond Mountain District,Not rated yet [Add Your Review],Grüner Veltliner,2014,Von Strasser
871,12.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,11/1/2015,"Aromas of white pepper, herbs and grass lead to bone-dry flavors and tart acidity. It doesn't quite stand on its own but should perk up nicely at the dinner table.",Spring Creek Ranch,,Pacific Rim 2014 Spring Creek Ranch Grüner Veltliner (Yakima Valley),$16, Washington,89, Columbia Valley,Sean P. Sullivan,@wawinereport,Yakima Valley,Not rated yet [Add Your Review],Grüner Veltliner,2014,Pacific Rim
872,12.5%,"Columbia Gorge (WA), Washington Other, Washington, US",750 ml,White, US,11/1/2015,"Aged in stainless steel and neutral barrels, this wine is all about purity of expression, with aromas of mineral, citrus and white pepper. It's dry with medium-bodied, acid-driven flavors. Put it on the dinner table to see it at its best.",Underwood Mountain Vineyard,,Savage Grace 2014 Underwood Mountain Vineyard Grüner Veltliner (Columbia Gorge (WA)),$20, Washington,88, Washington Other,Sean P. Sullivan,@wawinereport,Columbia Gorge (WA),Not rated yet [Add Your Review],Grüner Veltliner,2014,Savage Grace
873,11.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2015,"Bright gold in color, this barrel-fermented GV is soft and round, with flavors of white peach and a slight hint of barrel toast. Drink up while it retains its youthful freshness.",Estate,,Johan 2013 Estate Grüner Veltliner (Willamette Valley),$24, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Grüner Veltliner,2013,Johan
874,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Apart from fresh citrus peel and yeasty savoriness, this Grüner delivers a full herbal repertoire of chervil and rocket, watercress and lemon balm. The spine is of lemony acidity, painting a picture of thrilling, concentrated freshness, interspersed with peppery layers of interest and a nearly endless herbal finish.",Wechselberg,Weygandt-Metzler,Eichinger 2014 Wechselberg Grüner Veltliner (Kamptal),$19,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Eichinger
875,11.5%,"Wachau, Austria",750 ml,White, Austria,9/1/2015,"A still closed note holds everything back; just a little earthiness shines through with the promise of ripe fruit. This is not about simple fruit, but texture and personality. Lemon zestiness plays on the lees-cushioned palate—and something tells me that this will not show its true but fascinating colors until at least 2017. Light-footed echoes of flavor are very promising.",Im Weingebirge Federspiel,"Skurnik Wines, Inc",Nikolaihof 2014 Im Weingebirge Federspiel Grüner Veltliner (Wachau),N/A,Wachau,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Nikolaihof
876,11%,"Wachau, Austria",750 ml,White, Austria,9/1/2015,"Funky notes of yeast still dominate the nose, but there is an abundance of yellow, juicy pear and Russet apple once they blow off, framed by citrus freshness and underlined with a yeasty savoriness that recalls slightly pungent herbs like watercress and arugula. The finish is ultraclean.",Hefeabzug,"Skurnik Wines, Inc",Nikolaihof 2014 Hefeabzug Grüner Veltliner (Wachau),$25,Wachau,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Nikolaihof
877,12.5%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"Very pure fruit notes of yellow, ripe pear mingle with fresh citrus zest on nose and palate of this supercrisp Grüner. The aftertaste reinforces that wonderful pepperiness and lends extra vivacity to this streamlined, dynamic wine. Very moreish.",Rosenberg,Select Wines Inc,Anton Bauer 2014 Rosenberg Grüner Veltliner (Wagram),$22,Wagram,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Anton Bauer
878,12%,"Wachau, Austria",750 ml,White, Austria,9/1/2015,"Golden Delicious apples and yellow Mirabelle plums vie for attention on the nose of this focused, citrus-fresh Grüner. This is mineral and nervy, zesty and taut and very streamlined. While there is fine spritz, it is serious and sleek with complex yeasty notes woven in.",Loibner Frauenweingarten Federspiel,Weygandt-Metzler,F X Pichler 2014 Loibner Frauenweingarten Federspiel Grüner Veltliner (Wachau),$36,Wachau,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,F X Pichler
879,12%,"Wachau, Austria",750 ml,White, Austria,9/1/2015,"If you could get an essence of grapefruit peel with edges of savory herbs and tingling white pepper, this wine would be it. This is wonderfully bracing and fresh yet concentrated, so there is tone and muscle but slenderness, too. Totally sleek and exhilarating now, will open up through 2019.",Loibner Klostersatz Federspiel,Weygandt-Metzler,F X Pichler 2014 Loibner Klostersatz Federspiel Grüner Veltliner (Wachau),$37,Wachau,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,F X Pichler
880,13.5%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"Slight smoke surrounds the citric acidity, the palate comes together in a pairing of bright acidity and pleasingly bitter phenolics, yet there is nothing heavy - despite some alcoholic heat. This wears its sophistication very lightly and will age beautifully.",Alte Reben DAC Reserve,Grape Expectations (CA),Felsner 2013 Alte Reben DAC Reserve Grüner Veltliner (Kremstal),$23,Kremstal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2013,Felsner
881,13%,"Weinviertel, Austria",750 ml,White, Austria,9/1/2015,"Notes of green apple cores; rich, savory yeast and peppery, pungent herbs characterize nose and palate. There is verve here and tons of flavor, the crispness of the vintage is beautifully countered by rounded yeastiness—but that backbone of structure and acidity shines and guarantees a long life for this wine—even though it will be difficult not to drink it now.",Sauberg,Winemonger,Ebner-Ebenauer 2014 Sauberg Grüner Veltliner (Weinviertel),$30,Weinviertel,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Ebner-Ebenauer
882,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"A wonderfully breezy, citrusy scent promises far fuller expression in the future. The palate is tightly coiled too, but already vibrates with pepper and herbal spice. Riper notions of yellow plums creep onto the palate but the spiciness and citrus zest remain, making for a truly long, lip-smacking finish.",Terrassen,Terry Theise Estate Selections,Bründlmayer 2014 Terrassen Grüner Veltliner (Kamptal),$23,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bründlmayer
883,12%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"An appetizing, peppery yeastiness on the nose leads to a zesty, slender yet toned, citrus-focused palate which reverberates constantly with that lovely, enticing spiciness of white pepper. This delivers a wonderfully tangy, tingling finish.",Fass 4,"Skurnik Wines, Inc",Bernhard Ott 2014 Fass 4 Grüner Veltliner (Wagram),$32,Wagram,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bernhard Ott
884,12.5%,"Weinviertel, Austria",750 ml,White, Austria,9/1/2015,"Pear drop aromas still dominate on the nose but yeasty spice breaks through. The palate is a similar mix of savory yeast and herbal flavors with the freshness of crunchy, green pear. This is inviting, savory and refreshing. The pepperiness of Grüner which is so often absent is abundant here. A wine with real personality and verve.",Hermanschachern,Winemonger,Ebner-Ebenauer 2014 Hermanschachern Grüner Veltliner (Weinviertel),$25,Weinviertel,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Ebner-Ebenauer
885,12%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Flinty overtones signal the freshness of the wine which has yet to show its true colors. But the tight, taught, focused and zesty palate promises lots of refreshment. There is a generosity here between zest and pepper, with concentrated pear and citrus. Superclean finish.",Heiligenstein,"Skurnik Wines, Inc",Hirsch 2014 Heiligenstein Grüner Veltliner (Kamptal),N/A,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Hirsch
886,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Riper aspects of Mirabelle plum join the aromatic spectrum dominated by bracing citrus zest. Grapefruit and lemon echo along the palate and surpass themselves in a tight, bracing and concentrated finish. Slender but ultratoned.",Stephanus,H. Mercer Wine & Spirit Imports,Weixelbaum 2014 Stephanus Grüner Veltliner (Kamptal),$14,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Weixelbaum
887,12%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"The nose is still unwilling to yield much. This is tightly closed, but the palate shows what lies in store: wonderful grapefruit peel and enticing, herbal pepperiness. This is very sleek and zesty, concentrated and utterly refreshing with a delicious lick of lemon on the finish.",Kremser Weinberge,Niche Import Company,Türk 2014 Kremser Weinberge Grüner Veltliner (Kremstal),$16,Kremstal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Türk
888,12.5%,"Traisental, Austria",750 ml,White, Austria,9/1/2015,"A heady, minty nose is joined by fuller fruit of green and yellow pear. On the palate, highlights of pepper appear amidst lemon and grapefruit peel. This is sleek and slender, with wonderfully zesty concentration and brisk freshness. Take your time drinking this, there is a lot going on.",Obere Steigen,"Broadbent Selections, Inc",Markus Huber 2014 Obere Steigen Grüner Veltliner (Traisental),$19,Traisental,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Markus Huber
889,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Very supple, easy notes of ripe apple and ripe green pear make for a charming, superfresh and slender white. Immensely approachable in fruitiness, but not in the least facile. It treads lightly but has subtle impact and tender, fruity length.",Loiser Berg,Terry Theise Estate Selections,Bründlmayer 2014 Loiser Berg Grüner Veltliner (Kamptal),$32,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bründlmayer
890,11.5%,"Niederösterreich, Austria",750 ml,White, Austria,9/1/2015,"Subtle notes of both green, crisp Conference pear and ripe Delicious apples yield to some zesty grapefruit notes. There is structure and a resonant background of herbal spice, yeasty notes and fresh white pepper. The palate is streamlined and crisp yet cushioned. Ott once again shows his mastery of this variety—this time with all the freshness of a cooler vintage.",Am Berg,"Skurnik Wines, Inc",Bernhard Ott 2014 Am Berg Grüner Veltliner (Niederösterreich),$22,Niederösterreich,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bernhard Ott
891,12.5%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"The heady savory note on the nose unites yeast and tarragon, celery and pepper, grapefruit and lemon; fragrance of hay and earth are hinted at, too. The palate continues this wonderful interplay and makes you thirsty for more. This manages to be rounded in a very slender, cool vintage but has the added verve of such years. A great joy to drink.",Der Ott,"Skurnik Wines, Inc",Bernhard Ott 2014 Der Ott Grüner Veltliner (Wagram),$49,Wagram,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bernhard Ott
892,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"A savory note of yeast swings along the green pear and grapefruit peel notes on this totally brisk and refreshing Grüner. Yes, the customary texture and spice are there but this is, as a sign of its vintage, totally streamlined and refreshing, with taut acidity reverberating in every corner. For those who like superfresh wines.",Berg Vogelsang,Terry Theise Estate Selections,Bründlmayer 2014 Berg Vogelsang Grüner Veltliner (Kamptal),$32,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Bründlmayer
893,13%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Concentrated grapefruit zest and lemon peel with undertones of peppery herbs on a very concentrated, sleek palate. The pepperiness and zest reverberates for an immensely refreshing quaff. There is poise, concentration and a long, clean finish.",Wechselberg Reserve,H. Mercer Wine & Spirit Imports,Weixelbaum 2014 Wechselberg Reserve Grüner Veltliner (Kamptal),$17,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Weixelbaum
894,12.5%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"Zesty green citrus with lifted notes of Conference pear strike out for a fruity opening. The palate follows up with concentrated spiciness and even more grapefruit zest. This is lively, taut, slender, refreshing and full of tension, with an appetizing edge of pepper.",Kittmannsberg,Wine Without Borders,Nastl 2014 Kittmannsberg Grüner Veltliner (Kamptal),$14,Kamptal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Nastl
895,12.5%,"Weinviertel, Austria",750 ml,White, Austria,9/1/2015,Pear sorbet and fresh grapefruit on the nose segue into a very peppery palate that alternates between pungency and subtlety—yeasty overtones swish that pepper around sinuous citrus zest flavors and finish with a concentrated earthiness. This is textbook Grüner from a rising star.,Birthal,Winemonger,Ebner-Ebenauer 2014 Birthal Grüner Veltliner (Weinviertel),$20,Weinviertel,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Ebner-Ebenauer
896,13.5%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,Ripe and appetizing aromas of juicy yellow pear with tropical overtones of passion fruit are tempered by zesty citrus freshness. This makes for an exciting contrast enhanced by the superspicy notes of yeast and herbs on the slender palate which fizzes with lively spritz. Taut but fruity and very refreshing.,Alte Reben Reserve,"Frederick Wildman & Sons, Ltd",Forstreiter 2014 Alte Reben Reserve Grüner Veltliner (Kremstal),$20,Kremstal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Forstreiter
897,12.5%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"A still tightly closed nose presently reveals little more than a marriage of lemon and grapefruit zest on a springy, lively, concentrated palate that just tingles with citrus freshness. The finish is razor-sharp and whistle clean. Not for the faint-hearted but all the more fun for acid-junkies.",Kremser Kogl,"Frederick Wildman & Sons, Ltd",Forstreiter 2014 Kremser Kogl Grüner Veltliner (Kremstal),$13.50,Kremstal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Forstreiter
898,12%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"A subtle nose of lemon leads to a chorus of zesty, citrusy freshness: rind of lemon, grapefruit and mandarin make for a streamlined, concentrated and incredibly refreshing palate with a tangy moreishness. The purity of this wine shines. This is lovely now but will develop through 2020.",Gmörk,Select Wines Inc,Anton Bauer 2014 Gmörk Grüner Veltliner (Wagram),$15,Wagram,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Anton Bauer
899,12.5%,"Niederösterreich, Austria",750 ml,White, Austria,9/1/2015,An almost apple-like and appetizing contrast between crunchy acidity and ripe fruitfulness makes this a compelling propostion. Primary fruit shines here and is very pure. This is like a crisp crunchy apple bathed in citrus. Pure refreshment with a superclean finish and taut structure.,Senftenberger Piri,"Skurnik Wines, Inc",Nigl 2014 Senftenberger Piri Grüner Veltliner (Niederösterreich),$29,Niederösterreich,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Nigl
900,12.5%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"It is always intriguing when a very light-bodied wine has lots of depth and flavor. There is an abundance of citrus peel freshness, especially grapefruit, with more subtle, almost salty notes of spice that make you want to keep sipping. This offers wonderful verve and refreshment.",Karmeliterberg,Boutique Wine Collection,Hermann Moser 2014 Karmeliterberg Grüner Veltliner (Kremstal),$16,Kremstal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Hermann Moser
901,13%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"Subtle hints of green pear meet yeasty pepperiness head-on. The palate is focused and concentrated and has a spine that tingles with crisp acidity and more pepper. This is inviting, moreish and very drinkable despite its comparative seriousness. Pepper and zest linger.",Hohenberg,David Bowler Wine,Josef Ehmoser 2014 Hohenberg Grüner Veltliner (Wagram),$25,Wagram,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Josef Ehmoser
902,13%,"Kamptal, Austria",750 ml,White, Austria,9/1/2015,"This is a very zesty Grüner where yeasty, earthy notes are completely cut through with the wonderful, bracing freshness of grapefruit peel. The more usual fruit of green pears lurks underneath but the overall picture is one of lip-smacking refreshment. Wonderfully clean and zingy finish.",Ried Steinsetz Reserve,"Skurnik Wines, Inc",Schloss Gobelsburg 2014 Ried Steinsetz Reserve Grüner Veltliner (Kamptal),$24,Kamptal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Schloss Gobelsburg
903,12.5%,"Wachau, Austria",750 ml,White, Austria,9/1/2015,"Aromas of citrus, white pepper and fern are contained in a tight, streamlined, linear package chock full of zestiness. Sprays of that wonderful white pepper are everywhere. Very lively and taut and all the more refreshing for it.",Ried Steiger,T. Edward Wines Ltd,Fischer 2014 Ried Steiger Grüner Veltliner (Wachau),$18,Wachau,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Fischer
904,12.5%,"Vienna, Austria",750 ml,White, Austria,9/1/2015,"An almost neutral nose opens into a zesty, light-bodied palate that swings with yeasty savoriness and a whole lot of grapefruit zest. Slender, focused and very refreshing. Goes down easily and has that moreish tanginess.",Wiener,Craft + Estate–The Winebow Group,Wieninger 2014 Wiener Grüner Veltliner (Vienna),$20,Vienna,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Wieninger
905,12.5%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"An intriguing nose displays rustic earthiness, damp soil and ripe notes of banana and pineapple. The palate continues this incongruous yet delicious theme and impresses with a slender but concentrated body and toothsome texture. What a beauty.",Sandgrube,Weygandt-Metzler,Aigner 2014 Sandgrube Grüner Veltliner (Kremstal),$17,Kremstal,91,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Aigner
906,12.5%,"Wagram, Austria",750 ml,White, Austria,9/1/2015,"Enticing notes of wet hay, crunchy green pears and savory fern make for an intriguing entry, the palate is ample with pear fruit, zesty citrus and sprays of white pepper. A really exciting, animating little number providing both refreshment and interest.",Steinberg,"Frederick Wildman & Sons, Ltd",Fritsch 2014 Steinberg Grüner Veltliner (Wagram),$18,Wagram,90,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Fritsch
907,12%,"Kremstal, Austria",750 ml,White, Austria,9/1/2015,"A wonderful combination of fresh, green pears, yeasty roundness and citrus tone. This is a sleek, zesty and refreshing Grüner, its chief markers are lemony freshness and a slender, linear and impactful palate with a whistle-clean finish.",Per Due,Boutique Wine Collection,Hermann Moser 2014 Per Due Grüner Veltliner (Kremstal),$13,Kremstal,90,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2014,Hermann Moser
