,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
386,13.5%,"Clarksburg, Central Valley, California, US",750 ml,Red, US,12/31/2016,"In a field of sometimes tough wines, this one is remarkably approachable, smooth and delicious, not to mention a great value. Fermented by native yeast, it has wonderful spicy, plummy aromas, a generous and melting texture, and deep but mellow plum, prune and milk-chocolate flavors.",Grower's Selection,,The Crusher 2013 Grower's Selection Petite Sirah (Clarksburg),$15, California,90, Central Valley,Jim Gordon,@gordone_cellars,Clarksburg,Not rated yet [Add Your Review],Petite Sirah,2013,The Crusher
387,14.1%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2016,"Elegant aromas of blackcurrant and black cassis combine with German-chocolate cake and concentrated violet oil scents on the nose of this bottling. It is soft and full on the palate, where mouth-coating tannins present flavors of earthy loam, black cherry and hint of burnt caramel on the finish.",Estate Reserve,,San Simeon 2012 Estate Reserve Petite Sirah (Paso Robles),$30, California,89, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2012,San Simeon
388,13.4%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,12/31/2016,"This wine presents aromas of flowers and purple fruit that are almost animalistic in nature. The palate boasts bright acidity and firm but far from inaccessible tannins. It's the purity, however, that most impresses.",,,Animale 2013 Petite Sirah (Yakima Valley),$24, Washington,88, Columbia Valley,Sean P. Sullivan,@wawinereport,Yakima Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Animale
389,15.5%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red, US,12/31/2016,"Deep aromas of pressed blackberries, blackcurrants and black cherries meet with leather, dried mint and crushed graphite on the nose of this bottling. Purple flowers show on the palate, where a tannic grip binds flavors of blackcurrant, elderberry and roasted meat.",,,Anglim 2013 Petite Sirah (Paso Robles Willow Creek District),$38, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Petite Sirah,2013,Anglim
390,13.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,12/31/2016,"Full bodied, dark and tannic, this is a big wine with aromas and flavors of grilled herbs, black pepper, wood and earth. It feels broad on the palate, has a firm, fine-grained texture and lingering peppery flavors.",,,Andis 2011 Petite Sirah (Sierra Foothills),$23, California,88, Sierra Foothills,Jim Gordon,@gordone_cellars,Sierra Foothills,Not rated yet [Add Your Review],Petite Sirah,2011,Andis
391,14.5%,"California, California Other, California, US",750 ml,Red, US,12/31/2016,"Boisterous and juicy with blackberry-pie aromas on the nose, touched by caramel, milk chocolate and some lilac, this is a porch-pounding, crowd-pleasing red wine. Cola and black-cherry juice pop on the palate, which is hedonistically pleasing although not too complex.",Suite Petite,,Chronic Cellars 2014 Suite Petite Petite Sirah (California),$15, California,86, California Other,Matt Kettmann,@mattkettmann,California,Not rated yet [Add Your Review],Petite Sirah,2014,Chronic Cellars
392,16%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/1/2016,"In a flight of incredibly dark, rich and mouth-coating wines, this one stood out as especially concentrated and high octane, but well-balanced. It smells and tastes like perfectly charred steak, dark chocolate, blackberry jam without the sweetness and spices like clove and cardamom. It's so tempting to drink now, but will be best after 2020.",,,Deaver 2012 Petite Sirah (Amador County),$27, California,93, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Petite Sirah,2012,Deaver
393,14.6%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/1/2016,"Built for the long haul, this full-bodied and very firmly textured wine is impressive to taste now but will drink best after 2023. Beguiling aromas touch on sweet spices, grilled meat, black pepper, blackberries and wood smoke. Concentrated, layered fruit flavors seem to coat the palate and linger on the finish.",,,Fiddletown Cellars 2013 Petite Sirah (Amador County),$24, California,92, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Petite Sirah,2013,Fiddletown Cellars
394,15.3%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,11/1/2016,"Bob Tillman and his daughter, Maggie, run this winery in a hands-on way. This thick, viscous wine offers hearty cherry and baked black plum mixed with black spice, roast beef and espresso on the nose. The lush palate shows more cooked purple fruit and intense black-cherry syrup along with concentrated lavender flowers and strong acidity.",Ann's Block,,Alta Colina 2013 Ann's Block Petite Sirah (Adelaida District),$55, California,92, Central Coast,Matt Kettmann,@mattkettmann,Adelaida District,Not rated yet [Add Your Review],Petite Sirah,2013,Alta Colina
395,16.2%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2016,"Although Petite Sirah can be a very difficult grape for the average wine lover to enjoy, this bottling is extremely accessible for all types of palates. The nose shows fresh-pressed olallieberry alongside dark strawberry fruit, leather, dried sage, dark chocolate and pepper. The palate's deep-purple fruit is lifted by crushed white and black pepper. The robust alcohol is well integrated.",,,Shale Oak 2012 Petite Sirah (Paso Robles),$42, California,92, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2012,Shale Oak
396,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2016,"Reserved on the nose at first, this wine eventually releases pressed black raspberry and elderberry fruit as well as a peppery teriyaki element. Similar fresh fruit shows on the palate, enhanced by anise, dried sage and other aromatic herbs.",Worth Hill VIneyard,,Culton 2013 Worth Hill VIneyard Petite Sirah (Paso Robles),$49, California,91, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2013,Culton
397,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2016,"A solid and nuanced sip of this varietal for a fair price, this bottling of older vines from Paso's eastern flanks shows plump elderberry and cedar on the elegant nose. A smoked-chocolate flavor hits the palate, bolstered by blackberry syrup, white pepper, bay leaf and dried basil, with plenty of both tannin and acid.",Old VInes Rio Cedar VIneyard,,Clayhouse 2013 Old VInes Rio Cedar VIneyard Petite Sirah (Paso Robles),$23, California,91, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2013,Clayhouse
398,14.5%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red, US,11/1/2016,"Not much of this variety comes from this mountainous appellation, but this bottling suggests it can work well. Hearty blackberry aromas are leveled by anise, sage, black rocks and a touch of pencil lead on the nose. The palate is very tight and minerally, with chipped-graphite flavors providing structure to the prominent black and purple fruits.",,,Storrs 2013 Petite Sirah (Santa Cruz Mountains),$24, California,90, Central Coast,Matt Kettmann,@mattkettmann,Santa Cruz Mountains,Not rated yet [Add Your Review],Petite Sirah,2013,Storrs
399,13.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2016,"This wine's fresh and boisterous nature make it great for barbecues. Aromas of blueberry jam, condensed lilacs and smoked meats are very inviting. The fruit-forward palate combines smoked boysenberries and blueberries with roasted pork, dried oregano and a unique salt-and-pepper component.",Estate Reserve,,San Simeon 2011 Estate Reserve Petite Sirah (Paso Robles),$22, California,90, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2011,San Simeon
400,14.9%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,11/1/2016,"Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and espresso grounds show on this slightly wound up, extremely dark wine. Coffee flavors come through strongly on the thick and sticky palate, where powerful acidity unleashes blueberries and dried herbs. It's a mouthful for certain.",Rodney's Vineyard,,Epiphany 2013 Rodney's Vineyard Petite Sirah (Santa Barbara County),$32, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Petite Sirah,2013,Epiphany
401,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2016,"The nose on this bottling is a bit reserved at first, with a touch of tar and beef char as well as black-cherry syrup. The acidity and tannins are there in judicious amounts on the palate, but the flavors remain a tad hidden, with just hints of blueberry and pepper poking out.",,,Hoyt Family Vineyards 2012 Petite Sirah (Paso Robles),$55, California,87, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2012,Hoyt Family Vineyards
402,14.1%,"Maipo Valley, Chile",750 ml,Red, Chile,11/1/2016,"Cheesy aromas of leather, licorice and black fruits filter into a jagged, fiercely tannic palate. Flavors of tea, black plum, stewed berry and herbs finish with a big residual tannic bite.",Gran Reserva El Acacio Vineyard,Trinchero Family Estates,Carmen 2012 Gran Reserva El Acacio Vineyard Petite Sirah (Maipo Valley),$15,Maipo Valley,87,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Petite Sirah,2012,Carmen
403,15.5%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,10/1/2016,"It's difficult to tame the harsh tannins of this variety, but the Ruby Hill winemaker did it. The result is a flavorful, firm-textured wine that's also complex in flavor and well-balanced overall. It's tempting to drink now with a dry-aged steak, but it will be best after 2020.",Estate Reserve Collection,,Ruby Hill Winery 2013 Estate Reserve Collection Petite Sirah (Livermore Valley),$29, California,93, Central Coast,Jim Gordon,@gordone_cellars,Livermore Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Ruby Hill Winery
404,14.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,10/1/2016,"Good depth of flavor and a sense of layering makes this wine especially enjoyable. A big aroma pulls in wood smoke, black pepper, black cherry, generous fruit flavors, dark chocolate and smoky accents.",Naylor Vineyard,,Cedarville 2013 Naylor Vineyard Petite Sirah (El Dorado),$29, California,92, Sierra Foothills,Jim Gordon,@gordone_cellars,El Dorado,Not rated yet [Add Your Review],Petite Sirah,2013,Cedarville
405,15.3%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,10/1/2016,"This is a keeper. Smoky, charred aromas, rich dark-fruit flavors like blackberry and boysenberry and meaty, peppery accents fill up this full-bodied and very firmly textured wine. It will get even more interesting with age; try it after 2020.",Old Vine,,Trinitas 2013 Old Vine Petite Sirah (Contra Costa County),$35, California,91, Central Coast,Jim Gordon,@gordone_cellars,Contra Costa County,Not rated yet [Add Your Review],Petite Sirah,2013,Trinitas
406,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,10/1/2016,"For a wine from a sometimes rough-edged variety, this is especially smooth, sculpted and drinkable. That's not to deny that it's intense in color, full bodied and firm textured. But the tannins feel polished so the texture is smooth, letting ripe blackberry and boysenberry flavors come out.",Estate Grown,,Mettler Family Vineyards 2013 Estate Grown Petite Sirah (Lodi),$25, California,91, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Petite Sirah,2013,Mettler Family Vineyards
407,15.7%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,10/1/2016,"This young, massively built wine needs time to age and develop in the bottle. It has great concentration of black olive, beef and black-pepper flavors, mounds of fine tannins that build texture, very full body and a lingering finish. Best after 2022.",,,Lava Cap 2013 Petite Sirah (El Dorado),$32, California,90, Sierra Foothills,Jim Gordon,@gordone_cellars,El Dorado,Not rated yet [Add Your Review],Petite Sirah,2013,Lava Cap
408,13.5%,"San Francisco Bay, Central Coast, California, US",750 ml,Red, US,10/1/2016,"Intriguing floral aromas like rose petals and appetizing, fresh berry flavors are tempting in this medium-bodied and not-too-tannic wine. While still firm in texture, this will drink well soon, but will be best after 2018.",,,Concannon 2014 Petite Sirah (San Francisco Bay),$20, California,89, Central Coast,Jim Gordon,@gordone_cellars,San Francisco Bay,Not rated yet [Add Your Review],Petite Sirah,2014,Concannon
409,15%,"High Valley, Lake County, California, US",750 ml,Red, US,10/1/2016,"Big, dark and very young, this full-bodied wine has an extremely deep color, plus aromas like salt and pepper and grilled beef. Concentrated flavors suggest blackberry and dark chocolate, and the texture is wrapped in drying tannins. It will be best after 2020.",Volcano Ridge Vineyard,,Brassfield 2013 Volcano Ridge Vineyard Petite Sirah (High Valley),$40, California,89, Lake County,Jim Gordon,@gordone_cellars,High Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Brassfield
410,13.5%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,10/1/2016,"This wine has a bright cherry character in the aromas and flavors along with medium body and a dry, firm texture. Lighter than many of its peers, but still cloaked in lots of fine tannins, it will improve with time. Wait until 2020.",Ghielmetti Vineyard,,Fenestra 2012 Ghielmetti Vineyard Petite Sirah (Livermore Valley),$28, California,88, Central Coast,Jim Gordon,@gordone_cellars,Livermore Valley,Not rated yet [Add Your Review],Petite Sirah,2012,Fenestra
411,15.1%,"Rockpile, Sonoma, California, US",750 ml,Red, US,9/1/2016,"This is a lovely, while bombastically full-bodied, 100% varietal wine, brooding in blackberry jam, peppery cinnamon and an inviting floral nose of cherry blossom. The body drinks lean despite its power and underlying ripeness, remaining lengthy and complex through the finish. Drink now through 2021.",,,Keating 2013 Petite Sirah (Rockpile),$38, California,91, Sonoma,Virginie Boone,@vboone,Rockpile,Not rated yet [Add Your Review],Petite Sirah,2013,Keating
412,14.2%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"This is a relatively light-bodied and elegant version of the variety, softly approachable and enjoyable even in its youth. Leathery pepper sits atop nuanced layers of chocolate and blueberry, with a tang of sour cherry and a leanness to the finish.",Landy Vineyard,,Fulcrum 2013 Landy Vineyard Petite Sirah (Russian River Valley),$45, California,90, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Fulcrum
413,14.5%,"Sonoma Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"This is an appropriately dark and leathery wine, saddle-like in aroma, with firm traces of black pepper. Blueberry tart and violet provide further complexity and invitation.",Trueheart Vineyard,,Muscardini 2013 Trueheart Vineyard Petite Sirah (Sonoma Valley),$48, California,90, Sonoma,Virginie Boone,@vboone,Sonoma Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Muscardini
414,14.8%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"This is a sanguine, meaty and smoothly textured wine, relatively medium bodied and moderate in oak. Twists of dried cranberry and blueberry provide the fruity components, which are nuanced compared with the big hits of black and white pepper.",Jack's Dry Creek,,Rock Wall 2013 Jack's Dry Creek Petite Sirah (Dry Creek Valley),$28, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Rock Wall
415,14.3%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"From a hillside spot, this blends in 21% Zinfandel for further fruitiness, showing aromas and a taste of dried plum, the tannins upfront and generous. Structured and medium bodied, it aged almost two years in French oak that provides additional spiciness and grace.",,,Rancho Maria 2013 Petite Sirah (Dry Creek Valley),$32, California,89, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Rancho Maria
416,14.3%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"A percentage of Zinfandel plays nicely in this medium-bodied wine, aged almost two years in French oak. Spicy plum and vanilla surround supple tannin and a dry, lingering finish, accented in leather and black pepper.",Maria,,Mazzocco 2013 Maria Petite Sirah (Dry Creek Valley),$35, California,88, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Mazzocco
417,13.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,9/1/2016,"Brooding aromas of dill, purple fruit, vanilla and wood spice are followed by full dark cherry flavors backed by a wall of firm yet still accessible tannins.",Monarch Reserve Zephyr Ridge Vineyards,,Latah Creek 2012 Monarch Reserve Zephyr Ridge Vineyards Petite Sirah (Horse Heaven Hills),$30, Washington,88, Columbia Valley,Sean P. Sullivan,@wawinereport,Horse Heaven Hills,Not rated yet [Add Your Review],Petite Sirah,2012,Latah Creek
418,15.8%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,9/1/2016,"There's a lot to like in this thickly ripe wine, so dark purple in color as to be almost paint. Lipsmacking black and blue berries ride a wave of smoky tannin, chocolate and power, the acidity moderate.",Estate,,Matrix 2013 Estate Petite Sirah (Russian River Valley),$34, California,88, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Matrix
419,15.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,9/1/2016,"Asphalt, wet dirt, blueberry fruit and grapeseed aromas show on the nose of this dark and dense bottling. The palate starts with milk-chocolate shavings followed by tart red-cherry fruit. The acidity is overwhelming, singeing the tongue, and the tannins are a bit chunky. It should improve with cellar time.",Dark Phantom,,Graveyard 2013 Dark Phantom Petite Sirah (Paso Robles),$60, California,86, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2013,Graveyard
420,13%,"Napa Valley, Napa, California, US",750 ml,Red, US,9/1/2016,"This is an attempt to make a leaner style from a variety known for its power and concentration, blended with 13% Zinfandel, another wine not known for being shy. Minty menthol and red cherry give it a fruity composure, while the texture and body glide simply on the palate.",,,Rutherford Ranch 2013 Petite Sirah (Napa Valley),$42, California,86, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Rutherford Ranch
421,14.6%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,Red, US,8/1/2016,"This is a real tongue-stainer, earthy and packed with purple fruits. Flavors of blueberries, plums, bitter chocolate and charred wood abound. The wine remains lively with ample acidity and smooth, though dense tannins.",,,Spangler 2013 Petite Sirah (Southern Oregon),$35, Oregon,90, Southern Oregon,Paul Gregutt,@paulgwine ,Southern Oregon,Not rated yet [Add Your Review],Petite Sirah,2013,Spangler
422,15.4%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,7/1/2016,"Though younger than most current Petite Sirah releases, this bottling impresses wildly with fragrant boysenberries and crushed lavender on the nose, proving to be a floral-driven style that's not beaten down by richness or ripeness, despite the higher alcohol level that doesn't show at all. Insane amounts of cracked white and black pepper meet with toasted sesame seeds, tart boysenberries and more lavender on the palate.",Thompson Vineyard,,Jaffurs 2014 Thompson Vineyard Petite Sirah (Santa Barbara County),$38, California,93, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara County,Not rated yet [Add Your Review],Petite Sirah,2014,Jaffurs
423,15.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2016,"This is big boisterous wine from Elias Fernandez and Doug Shafer that has been given some nice time in bottle after four years in new French oak. It's a viscous, black-as-night kind of experience. Coconut macaroon and juicy blackberry and blueberry substantiate structured, integrated tannin, finishing with an unexpected elegance.",,,Eighty Four 2010 Petite Sirah (Napa Valley),$65, California,93, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Petite Sirah,2010,Eighty Four
424,15%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2016,"Three sources of fruit make their way into this wine: Petite Sirah from Sonoma Valley's Rossi Ranch and Del Carlo Ranch in Dry Creek Valley, as well as Syrah from Rosella's in the Santa Lucia Highlands. Together they offer leathery black licorice and a smooth, yet grippy texture, balanced by decent acidity and length, with a twist of milk chocolate.",,,Carlisle 2013 Petite Sirah (Sonoma County),$34, California,92, Sonoma,Virginie Boone,@vboone,Sonoma County,Not rated yet [Add Your Review],Petite Sirah,2013,Carlisle
425,15%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2016,"Blueberry pie, black plum, licorice and a touch of tobacco show on the inviting nose of this solid bottling from the Morgan Hill producer. The palate is very well integrated and delicious, with blackberry jam, vanilla cookies and strong espresso flavors, framed by sticky, prominent tannins.",Reserve,,Clos LaChance 2013 Reserve Petite Sirah (Central Coast),$28, California,91, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Petite Sirah,2013,Clos LaChance
426,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,7/1/2016,"This is 100% varietal from the historic Foppiano clone, the wine marked by grapy leather and buoyant acidity in equal parts. Chocolate and gunpowder show up along the way, before a big grip gets aggressive on the finish, blown off by a few more swirls of the glass.",Bacigalupi Vineyards,,Bacigalupi 2013 Bacigalupi Vineyards Petite Sirah (Russian River Valley),$44, California,90, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Bacigalupi
427,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2016,"This 100% varietal wine was aged in differing levels of oak, from 33% new French to once and twice-used (also French). It makes for a bold presence of thick soft black plum and licorice complemented by long-lasting texture and a length of leather.",,,Frank Family 2012 Petite Sirah (Napa Valley),$35, California,90, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Petite Sirah,2012,Frank Family
428,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2016,"This Rhone-inspired specialist, who also does a fine job with Zin, shows both sides of the coin in this Rhône variety that in California is more often associated and blended with Zin. Elusive red berry takes on layers of flavors in the glass, becoming densely mouth-coating and intensely rich on the leathery finish.",,,Quivira 2012 Petite Sirah (Dry Creek Valley),$32, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2012,Quivira
429,13.9%,"Calistoga, Napa, California, US",750 ml,Red, US,7/1/2016,"A broad and expansive wine eager in youthful tannin, there's red fruit at the core of its flavor profile, that travels from plum to darker berry. Soft, integrated tannin give way to a light body and restrained weight.",Miljenko's Selection,,Grgich Hills 2011 Miljenko's Selection Petite Sirah (Calistoga),$65, California,90, Napa,Virginie Boone,@vboone,Calistoga,Not rated yet [Add Your Review],Petite Sirah,2011,Grgich Hills
430,15.9%,"St. Helena, Napa, California, US",750 ml,Red, US,7/1/2016,"With tiny additions of Syrah and Petit Verdot, this thick, syrupy, full-bodied wine is black in color and brimming in bacon, salami and coffee, with smooth, tempered tannin. It's more meat and earth than fruit, with a baked quality throughout.",Fig Tree Vineyard,,Ballentine 2013 Fig Tree Vineyard Petite Sirah (St. Helena),$35, California,90, Napa,Virginie Boone,@vboone,St. Helena,Not rated yet [Add Your Review],Petite Sirah,2013,Ballentine
431,15.2%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2016,"This is a Petite Sirah to sit on while the tannins mellow out a bit. It starts with fresh-pressed blue- and blackberries, a touch of lilac, hints of roasted meat and a touch of black coffee on the nose. The dense structure holds espresso, dark chocolate and a ripe blackberry sensation. Drink 2018 through 2023.",,,Écluse 2013 Petite Sirah (Paso Robles),$38, California,90, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2013,Écluse
432,13.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2016,"A single vineyard expression from this winery's newish vineyard, this shows pressed purple flowers, deep blueberries and a touch of tar on the nose. The flavors are dense, dark and framed by strong tannins, with elderberry, pencil lead and deep lilac syrup gaining intrigue from white sage, white pepper and raw beef tones.",St. Eva Hill Vineyard,,San Simeon 2012 St. Eva Hill Vineyard Petite Sirah (Paso Robles),$35, California,89, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2012,San Simeon
433,14.6%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2016,"Suave aromas of pepper, elderberry, lavender and a touch of snapped sagebrush show on the nose of this bottling. The palate offers slightly sour black fruits of tart plum skin and boysenberry, rounded by a savory soy component.",,,Seven Angels 2012 Petite Sirah (Paso Robles),$34, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2012,Seven Angels
434,14.8%,"Monterey, Central Coast, California, US",750 ml,Red, US,7/1/2016,"Blueberry paste, chocolate cake and a touch of tar show on the nose of this wine, which clings to its aromas and doesn't let them escape easily. The palate is more showy, with purple flowers and grape candy flavors, framed by rather strong tannins. This will improve with a bit more time.",Bell Ranch Vineyard,,Boekenoogen 2013 Bell Ranch Vineyard Petite Sirah (Monterey),$35, California,88, Central Coast,Matt Kettmann,@mattkettmann,Monterey,Not rated yet [Add Your Review],Petite Sirah,2013,Boekenoogen
435,15%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2016,"There's excitement about the return of this rather iconic bargain brand to the market, and this bottling packs the goods, offering rich and bacon-laced aromas as well as maple, campfire and jammy fruits on the nose. It's not as structured or varietally typical as pricier bottlings, but it's fun and delicious to quaff, with more maple, bacon fat and ripe berries.",,,Cycles Gladiator 2014 Petite Sirah (Central Coast),$11, California,88, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Petite Sirah,2014,Cycles Gladiator
436,13.9%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2016,"A severity of tannin and heat opens this wine before mellowing into soft, juicy red raspberry and plum. Remaining relatively light bodied and restrained for the variety, it becomes softer on the chocolaty midpalate before a grippy finish grabs back the power.",Smith Vineyards,,Byington 2013 Smith Vineyards Petite Sirah (Dry Creek Valley),$36, California,88, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Byington
437,14.2%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,7/1/2016,"This wine doesn't try to conceal what it is, a 100% varietal exploration of a hearty grape, though in this case, from a relatively cool area. Black-purple in color, it offers structure and tension atop developed flavors of mocha chocolate and plum.",,,Bluenose 2012 Petite Sirah (Russian River Valley),$28, California,88, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Petite Sirah,2012,Bluenose
438,15.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2016,"A small addition of Cabernet Sauvignon and Petit Verdot don't rein in any of this wine's significant power, highlighted in plummy licorice and inviting aromas of chocolate that mellow on the palate, revealing a thick and rich explosion of ripeness with a concentrated finish.",Small Lot Collection,,Raymond 2013 Small Lot Collection Petite Sirah (Napa Valley),$45, California,87, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Petite Sirah,2013,Raymond
439,14.2%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2016,"This is a mild-mannered, softly one-dimensional version of the variety, robust in chocolate mocha and blueberry jam that finishes easily.",Ellie's Vineyard Estate,,Wilson 2011 Ellie's Vineyard Estate Petite Sirah (Dry Creek Valley),$28, California,85, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2011,Wilson
440,14.4%,"Calistoga, Napa, California, US",750 ml,Red, US,7/1/2016,"There's a middle-of-the-road softness to this wine, which attempts to conjure elements of feral blackberry and blueberry, but falls flat in the middle.",Barberis Family Reserve,,Madrigal 2012 Barberis Family Reserve Petite Sirah (Calistoga),$65, California,84, Napa,Virginie Boone,@vboone,Calistoga,Not rated yet [Add Your Review],Petite Sirah,2012,Madrigal
441,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,6/1/2016,"A blueberry-balsamic reduction sauce scent kicks off this rich and opulent wine from the legendary Hearst family. It also shows smoked beef, uncracked peppercorns, black spices, vanilla bean and black coffee on the nose. The palate is lush and layered with blueberry paste, dark-chocolate fudge and Ethiopian espresso bean.",The Pergola,,Hearst Ranch 2013 The Pergola Petite Sirah (Paso Robles),$30, California,93, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2013,Hearst Ranch
